Store_id,Operator_id,City_id,Location_latitude,Location_longitude,Contact_email,Contact_mobile,Operating_Hours,Inventory_capacity
280,4,3,13.005960217540592,77.62944940964279,store280@bangalore.com,9099126922,9 AM - 9 PM,149
281,4,3,12.980754179270448,77.58900679646736,store281@bangalore.com,9109814182,9 AM - 9 PM,189
282,4,3,12.926289948579212,77.65222168066555,store282@bangalore.com,9234832100,9 AM - 9 PM,468
283,4,3,13.041781801913015,77.52487325194346,store283@bangalore.com,9210445469,9 AM - 9 PM,342
284,4,3,12.965344294512162,77.59469766467367,store284@bangalore.com,9649148968,9 AM - 9 PM,247
285,4,3,13.022790047157423,77.51192050649671,store285@bangalore.com,9956829977,9 AM - 9 PM,167
286,4,3,12.938768369208399,77.66260015836004,store286@bangalore.com,9393093547,9 AM - 9 PM,342
287,4,3,12.90083299550598,77.65322893791671,store287@bangalore.com,9855685823,9 AM - 9 PM,53
288,4,3,12.89520398503186,77.56964250866933,store288@bangalore.com,9563903216,9 AM - 9 PM,458
289,4,3,12.969351105254816,77.59431577199624,store289@bangalore.com,9448596810,9 AM - 9 PM,245
290,4,3,12.924445343016046,77.66860502768039,store290@bangalore.com,9127473713,9 AM - 9 PM,425
291,4,3,12.949341070279743,77.65170352071083,store291@bangalore.com,9833661917,9 AM - 9 PM,477
292,4,3,12.983288095766161,77.59459474412321,store292@bangalore.com,9258301900,9 AM - 9 PM,222
293,4,3,12.991595053219358,77.50370095542128,store293@bangalore.com,9572472571,9 AM - 9 PM,73
294,4,3,12.989435419465666,77.61165702110821,store294@bangalore.com,9173844860,9 AM - 9 PM,166
295,4,3,12.965757616594189,77.59528620085204,store295@bangalore.com,9825064247,9 AM - 9 PM,262
296,4,3,12.906740132589483,77.59517789530767,store296@bangalore.com,9992709632,9 AM - 9 PM,228
297,4,3,12.982511404381945,77.56817804874855,store297@bangalore.com,9377228650,9 AM - 9 PM,456
298,4,3,13.011655088826675,77.58241763826513,store298@bangalore.com,9605832642,9 AM - 9 PM,114
299,4,3,12.967195674421403,77.66302996103259,store299@bangalore.com,9346247371,9 AM - 9 PM,214
300,4,3,13.009184819201758,77.64218085735052,store300@bangalore.com,9960297700,9 AM - 9 PM,86
301,3,4,17.372954132934822,78.3962669452785,store301@hyderabad.com,9284582908,9 AM - 9 PM,243
302,3,4,17.392384790516996,78.4864577134258,store302@hyderabad.com,9619259615,9 AM - 9 PM,409
303,3,4,17.348368964717892,78.40110809160423,store303@hyderabad.com,9034613348,9 AM - 9 PM,132
304,3,4,17.412844620806965,78.5671036626937,store304@hyderabad.com,9482661092,9 AM - 9 PM,489
305,3,4,17.371257845434855,78.46821527361631,store305@hyderabad.com,9496757071,9 AM - 9 PM,182
306,3,4,17.39896296182102,78.50469785455698,store306@hyderabad.com,9849963231,9 AM - 9 PM,251
307,3,4,17.31078846265949,78.52309216654545,store307@hyderabad.com,9479748534,9 AM - 9 PM,192
308,3,4,17.440580280406383,78.43015887780084,store308@hyderabad.com,9120157304,9 AM - 9 PM,442
309,3,4,17.38176982473974,78.48854767240698,store309@hyderabad.com,9718088148,9 AM - 9 PM,410
310,3,4,17.391670777620114,78.45480036841417,store310@hyderabad.com,9182254193,9 AM - 9 PM,355
311,3,4,17.333299150363757,78.47808969132551,store311@hyderabad.com,9041798693,9 AM - 9 PM,170
312,3,4,17.383795301788563,78.57295100044861,store312@hyderabad.com,9096619039,9 AM - 9 PM,324
313,3,4,17.388903755681245,78.50128307609127,store313@hyderabad.com,9387872321,9 AM - 9 PM,83
314,3,4,17.397456861868562,78.56593370224672,store314@hyderabad.com,9130243727,9 AM - 9 PM,204
315,3,4,17.38027443125908,78.53168665401186,store315@hyderabad.com,9999653022,9 AM - 9 PM,299
316,3,4,17.349955008791063,78.44893795454338,store316@hyderabad.com,9344161661,9 AM - 9 PM,217
317,3,4,17.38765543361664,78.5184089985715,store317@hyderabad.com,9968603277,9 AM - 9 PM,190
318,3,4,17.34960356771344,78.5200455951999,store318@hyderabad.com,9773157021,9 AM - 9 PM,221
319,3,4,17.424816770601208,78.44809124996655,store319@hyderabad.com,9452150324,9 AM - 9 PM,461
320,3,4,17.384975377835175,78.48670213230824,store320@hyderabad.com,9161170232,9 AM - 9 PM,338
321,3,4,17.415991700481314,78.47051086796887,store321@hyderabad.com,9216157687,9 AM - 9 PM,487
322,3,4,17.367106637049236,78.44931920812319,store322@hyderabad.com,9767849679,9 AM - 9 PM,139
323,3,4,17.383260929677213,78.40050246376043,store323@hyderabad.com,9075367048,9 AM - 9 PM,403
324,3,4,17.34287432526338,78.48436414176942,store324@hyderabad.com,9145330809,9 AM - 9 PM,167
325,3,4,17.384095392826524,78.48040821894394,store325@hyderabad.com,9455091505,9 AM - 9 PM,81
326,3,4,17.34508831677367,78.47539490121176,store326@hyderabad.com,9595275137,9 AM - 9 PM,292
327,3,4,17.43202377457385,78.52382798603392,store327@hyderabad.com,9771818153,9 AM - 9 PM,469
328,3,4,17.41159601080286,78.4076693218017,store328@hyderabad.com,9707813324,9 AM - 9 PM,115
329,3,4,17.33658235260661,78.4101667699695,store329@hyderabad.com,9697716441,9 AM - 9 PM,375
330,3,4,17.408214284089382,78.40100735702042,store330@hyderabad.com,9806612175,9 AM - 9 PM,453
331,3,4,17.39450023561019,78.47958288980266,store331@hyderabad.com,9979167582,9 AM - 9 PM,224
332,3,4,17.384175113452535,78.48483159272543,store332@hyderabad.com,9833409001,9 AM - 9 PM,157
333,3,4,17.39626135879109,78.47273767371269,store333@hyderabad.com,9176429392,9 AM - 9 PM,278
334,3,4,17.34664394008344,78.5054584169088,store334@hyderabad.com,9163717160,9 AM - 9 PM,453
335,3,4,17.371001826967376,78.40755690318177,store335@hyderabad.com,9789699900,9 AM - 9 PM,308
336,3,4,17.40756306724383,78.44221572606276,store336@hyderabad.com,9373863691,9 AM - 9 PM,382
337,3,4,17.392679396548687,78.48257037700776,store337@hyderabad.com,9692368490,9 AM - 9 PM,152
338,3,4,17.348235871610555,78.4710384993709,store338@hyderabad.com,9342960803,9 AM - 9 PM,69
339,3,4,17.392694258679573,78.51562343378701,store339@hyderabad.com,9076386207,9 AM - 9 PM,275
340,3,4,17.421485453931897,78.52689486213568,store340@hyderabad.com,9473842344,9 AM - 9 PM,484
341,3,4,17.323614874643226,78.52817284357361,store341@hyderabad.com,9922604752,9 AM - 9 PM,258
342,3,4,17.388840982762634,78.48536625675303,store342@hyderabad.com,9604958344,9 AM - 9 PM,186
343,3,4,17.465628994200006,78.47595184793204,store343@hyderabad.com,9720034256,9 AM - 9 PM,262
344,3,4,17.429846673447738,78.44445152468772,store344@hyderabad.com,9351630120,9 AM - 9 PM,403
345,3,4,17.36326123891895,78.47877759749443,store345@hyderabad.com,9348515821,9 AM - 9 PM,431
346,3,4,17.315619842946624,78.53627764301167,store346@hyderabad.com,9562302402,9 AM - 9 PM,165
347,3,4,17.39742893998784,78.50886452390243,store347@hyderabad.com,9977877352,9 AM - 9 PM,341
348,3,4,17.3271830600878,78.41979500480294,store348@hyderabad.com,9351138794,9 AM - 9 PM,254
349,3,4,17.395314486857387,78.49042574815931,store349@hyderabad.com,9610560255,9 AM - 9 PM,497
350,3,4,17.364509664045336,78.48442574136122,store350@hyderabad.com,9143028681,9 AM - 9 PM,446
351,3,4,17.354790011668936,78.51549307773212,store351@hyderabad.com,9753808681,9 AM - 9 PM,288
352,3,4,17.423708658897258,78.48419268069271,store352@hyderabad.com,9966800595,9 AM - 9 PM,230
353,3,4,17.379274070619857,78.5037091536887,store353@hyderabad.com,9304443630,9 AM - 9 PM,275
354,3,4,17.437213257615294,78.52421485221467,store354@hyderabad.com,9517015540,9 AM - 9 PM,267
355,3,4,17.388595589707915,78.5494328856937,store355@hyderabad.com,9674712279,9 AM - 9 PM,224
356,3,4,17.32138087219827,78.48404494147181,store356@hyderabad.com,9549916577,9 AM - 9 PM,173
357,3,4,17.400252606808998,78.51207327952837,store357@hyderabad.com,9762210769,9 AM - 9 PM,480
358,3,4,17.33339116579603,78.42342907409055,store358@hyderabad.com,9405692743,9 AM - 9 PM,242
359,3,4,17.341825175640118,78.5543030128475,store359@hyderabad.com,9098933266,9 AM - 9 PM,85
360,3,4,17.436259109043917,78.43776491664768,store360@hyderabad.com,9843869359,9 AM - 9 PM,339
361,3,4,17.37704495898231,78.48038336942889,store361@hyderabad.com,9569364308,9 AM - 9 PM,94
362,3,4,17.38221688697085,78.45371316497511,store362@hyderabad.com,9896043682,9 AM - 9 PM,332
363,3,4,17.411574037163874,78.4781035611811,store363@hyderabad.com,9146354925,9 AM - 9 PM,337
364,3,4,17.297065914149766,78.50230671461075,store364@hyderabad.com,9751340937,9 AM - 9 PM,312
365,3,4,17.42149206828159,78.44920949818219,store365@hyderabad.com,9334474560,9 AM - 9 PM,427
366,3,4,17.325610094096803,78.50020635530423,store366@hyderabad.com,9679080527,9 AM - 9 PM,103
367,3,4,17.412496476925195,78.43705421578625,store367@hyderabad.com,9974137674,9 AM - 9 PM,74
368,3,4,17.406421678020802,78.44799846998876,store368@hyderabad.com,9386316027,9 AM - 9 PM,373
369,3,4,17.35996936271436,78.48010285786869,store369@hyderabad.com,9314170759,9 AM - 9 PM,285
370,3,4,17.446565393065075,78.51485987523486,store370@hyderabad.com,9951506672,9 AM - 9 PM,95
371,3,4,17.385896774241626,78.48917428289707,store371@hyderabad.com,9451220557,9 AM - 9 PM,149
372,3,4,17.382341228215925,78.55525990180234,store372@hyderabad.com,9307046846,9 AM - 9 PM,333
373,3,4,17.420500415611507,78.50021056833404,store373@hyderabad.com,9724205056,9 AM - 9 PM,294
374,3,4,17.33804961604378,78.40907422995774,store374@hyderabad.com,9205649314,9 AM - 9 PM,188
375,3,4,17.379834599759608,78.50321727178603,store375@hyderabad.com,9207071331,9 AM - 9 PM,452
376,3,4,17.414383572512406,78.49788985575363,store376@hyderabad.com,9246283060,9 AM - 9 PM,357
377,3,4,17.438398404077024,78.5429980144185,store377@hyderabad.com,9734789957,9 AM - 9 PM,224
378,3,4,17.380910516479638,78.47932782046762,store378@hyderabad.com,9144724322,9 AM - 9 PM,496
379,3,4,17.401923188691427,78.52253828034091,store379@hyderabad.com,9586907458,9 AM - 9 PM,493
380,3,4,17.405487475839198,78.51168634538986,store380@hyderabad.com,9640569334,9 AM - 9 PM,442
381,3,4,17.384961483432388,78.48752393516155,store381@hyderabad.com,9277683219,9 AM - 9 PM,195
382,3,4,17.389234798838306,78.54730943218789,store382@hyderabad.com,9814981230,9 AM - 9 PM,149
383,3,4,17.381634064748237,78.4850199119023,store383@hyderabad.com,9514292567,9 AM - 9 PM,385
384,3,4,17.35426913654699,78.40748242335523,store384@hyderabad.com,9583537680,9 AM - 9 PM,108
385,3,4,17.38919180800673,78.50653977610281,store385@hyderabad.com,9193611535,9 AM - 9 PM,450
386,3,4,17.29922232592084,78.46468403659635,store386@hyderabad.com,9131636966,9 AM - 9 PM,377
387,3,4,17.367904554598088,78.4440114302995,store387@hyderabad.com,9772604277,9 AM - 9 PM,121
388,3,4,17.332473176539835,78.50213995011627,store388@hyderabad.com,9408303440,9 AM - 9 PM,426
389,3,4,17.383693847223363,78.48625850956003,store389@hyderabad.com,9049324723,9 AM - 9 PM,438
390,3,4,17.405007619801882,78.51352517031337,store390@hyderabad.com,9057574208,9 AM - 9 PM,378
391,3,4,17.35088763195294,78.42941624543883,store391@hyderabad.com,9761349124,9 AM - 9 PM,106
392,3,4,17.44902819095324,78.48521272119844,store392@hyderabad.com,9158442161,9 AM - 9 PM,144
393,3,4,17.42636193005008,78.45230389014249,store393@hyderabad.com,9855281900,9 AM - 9 PM,168
394,3,4,17.394064242088746,78.49177625565373,store394@hyderabad.com,9417164118,9 AM - 9 PM,363
395,3,4,17.398692328432773,78.53094068297835,store395@hyderabad.com,9772839990,9 AM - 9 PM,136
396,3,4,17.386026497903256,78.50097190793116,store396@hyderabad.com,9938929462,9 AM - 9 PM,173
397,3,4,17.38597238300359,78.48060225271445,store397@hyderabad.com,9095784284,9 AM - 9 PM,442
398,3,4,17.424662268925914,78.46384922959108,store398@hyderabad.com,9663681528,9 AM - 9 PM,234
399,3,4,17.381732932555376,78.5139712776339,store399@hyderabad.com,9773875583,9 AM - 9 PM,314
400,3,4,17.440225947722194,78.4731282117218,store400@hyderabad.com,9415058193,9 AM - 9 PM,424
401,7,5,13.119593972390431,80.33015148054616,store401@chennai.com,9075967817,9 AM - 9 PM,203
402,7,5,13.038691116014528,80.24507830596586,store402@chennai.com,9972959604,9 AM - 9 PM,140
403,7,5,13.013444340584899,80.31505983351892,store403@chennai.com,9208341497,9 AM - 9 PM,468
404,7,5,13.082634377124554,80.27483998709799,store404@chennai.com,9920527245,9 AM - 9 PM,59
405,7,5,13.082563219162891,80.27068456796758,store405@chennai.com,9843083188,9 AM - 9 PM,229
406,7,5,13.086616181912962,80.26429246583196,store406@chennai.com,9609238720,9 AM - 9 PM,308
407,7,5,13.011215585122104,80.27497487954456,store407@chennai.com,9163400157,9 AM - 9 PM,153
408,7,5,13.10902975101212,80.28809229719405,store408@chennai.com,9696978012,9 AM - 9 PM,171
409,7,5,13.03157898191741,80.20392411943499,store409@chennai.com,9165573266,9 AM - 9 PM,96
410,7,5,12.999661603471758,80.27787658671134,store410@chennai.com,9160784861,9 AM - 9 PM,125
411,7,5,13.141994214670776,80.2236521170904,store411@chennai.com,9321515379,9 AM - 9 PM,431
412,7,5,13.04623166001466,80.3219951111085,store412@chennai.com,9431373728,9 AM - 9 PM,103
413,7,5,13.114885267652886,80.26973583612309,store413@chennai.com,9417553394,9 AM - 9 PM,104
414,7,5,13.048822306639025,80.27751764249292,store414@chennai.com,9172568788,9 AM - 9 PM,340
415,7,5,13.110441914993274,80.33084769821299,store415@chennai.com,9463706482,9 AM - 9 PM,108
416,7,5,13.110563950750908,80.2417544465709,store416@chennai.com,9285076661,9 AM - 9 PM,419
417,7,5,13.102792187753833,80.28498614398464,store417@chennai.com,9796843377,9 AM - 9 PM,482
418,7,5,13.085954237780994,80.26963006902798,store418@chennai.com,9077310676,9 AM - 9 PM,181
419,7,5,13.033240684108813,80.24636805135644,store419@chennai.com,9189329051,9 AM - 9 PM,111
420,7,5,13.082680682957692,80.18606354563664,store420@chennai.com,9227979026,9 AM - 9 PM,65
421,7,5,13.066169240527584,80.24737820416166,store421@chennai.com,9712212701,9 AM - 9 PM,386
422,7,5,13.130419880126473,80.21029645691979,store422@chennai.com,9310908770,9 AM - 9 PM,277
423,7,5,13.046872829618248,80.27151368675678,store423@chennai.com,9682155774,9 AM - 9 PM,373
424,7,5,13.089989618554496,80.22260435765594,store424@chennai.com,9768258110,9 AM - 9 PM,214
425,7,5,13.143069204256115,80.22892121440381,store425@chennai.com,9834297184,9 AM - 9 PM,70
426,7,5,13.077316235252512,80.27353415709712,store426@chennai.com,9526890035,9 AM - 9 PM,384
427,7,5,13.089868512576194,80.26480426283658,store427@chennai.com,9383845197,9 AM - 9 PM,193
428,7,5,13.040931267000259,80.32504474243017,store428@chennai.com,9164955815,9 AM - 9 PM,308
429,7,5,13.081911689537183,80.27046924415416,store429@chennai.com,9887162037,9 AM - 9 PM,403
430,7,5,13.068404461371461,80.31790437760905,store430@chennai.com,9217837578,9 AM - 9 PM,329
431,7,5,13.082194483520297,80.33114000903986,store431@chennai.com,9500199416,9 AM - 9 PM,406
432,7,5,13.062876192478916,80.35196923717203,store432@chennai.com,9679010483,9 AM - 9 PM,341
433,7,5,13.149027475271044,80.22253293202951,store433@chennai.com,9829446440,9 AM - 9 PM,67
434,7,5,13.069795402294666,80.23996130553984,store434@chennai.com,9092322737,9 AM - 9 PM,76
435,7,5,13.082198669151433,80.21460145955315,store435@chennai.com,9713703011,9 AM - 9 PM,92
436,7,5,13.121471169691054,80.27083808784138,store436@chennai.com,9870847261,9 AM - 9 PM,491
437,7,5,13.08601828003397,80.26955832988232,store437@chennai.com,9225645379,9 AM - 9 PM,427
438,7,5,12.995505246972137,80.28316497570869,store438@chennai.com,9811047272,9 AM - 9 PM,134
439,7,5,13.032697163699691,80.32298926603004,store439@chennai.com,9135365092,9 AM - 9 PM,492
440,7,5,13.01527423390796,80.24851686991757,store440@chennai.com,9756789279,9 AM - 9 PM,294
441,7,5,13.132789977978815,80.26230686476072,store441@chennai.com,9859104856,9 AM - 9 PM,136
442,7,5,13.082789123082216,80.34105931525959,store442@chennai.com,9217851978,9 AM - 9 PM,491
443,7,5,13.077277076231532,80.26197491317954,store443@chennai.com,9455097487,9 AM - 9 PM,55
444,7,5,13.121423484991393,80.18934013615932,store444@chennai.com,9367244089,9 AM - 9 PM,104
445,7,5,13.132401819233394,80.29543809329849,store445@chennai.com,9473611722,9 AM - 9 PM,177
446,7,5,13.022399662789887,80.21448763850225,store446@chennai.com,9327438552,9 AM - 9 PM,334
447,7,5,13.107561788369592,80.27558989108832,store447@chennai.com,9465012284,9 AM - 9 PM,185
448,7,5,13.03512193012451,80.24332305107583,store448@chennai.com,9393460760,9 AM - 9 PM,455
449,7,5,13.087569792307406,80.27570638808879,store449@chennai.com,9173615870,9 AM - 9 PM,293
450,7,5,13.075318149907682,80.26464139954147,store450@chennai.com,9076552711,9 AM - 9 PM,261
451,7,5,13.105125031077204,80.27751442761368,store451@chennai.com,9577916266,9 AM - 9 PM,197
452,7,5,13.074744608006068,80.29026921596761,store452@chennai.com,9375873164,9 AM - 9 PM,256
453,7,5,13.069785761013833,80.24015769573,store453@chennai.com,9376224687,9 AM - 9 PM,402
454,7,5,13.092602665337415,80.27657964808134,store454@chennai.com,9686978909,9 AM - 9 PM,405
455,7,5,13.142454008018953,80.27210873265312,store455@chennai.com,9334873484,9 AM - 9 PM,233
456,7,5,13.059613690390272,80.3207430143516,store456@chennai.com,9905747846,9 AM - 9 PM,307
457,7,5,13.147494390575602,80.3329383446899,store457@chennai.com,9057814128,9 AM - 9 PM,143
458,7,5,13.080645502863243,80.27581548289285,store458@chennai.com,9955485993,9 AM - 9 PM,392
459,7,5,13.011536985383898,80.23949652959102,store459@chennai.com,9007468730,9 AM - 9 PM,238
460,7,5,13.048396345023297,80.2473199803714,store460@chennai.com,9815885281,9 AM - 9 PM,74
461,7,5,13.084123624157705,80.27039195168241,store461@chennai.com,9316152216,9 AM - 9 PM,281
462,7,5,13.078562576214829,80.27638582544866,store462@chennai.com,9333643375,9 AM - 9 PM,230
463,7,5,13.083921108441036,80.27066513537973,store463@chennai.com,9040134732,9 AM - 9 PM,116
464,7,5,13.073460139019806,80.2289980266222,store464@chennai.com,9519600620,9 AM - 9 PM,89
465,7,5,13.090291333275774,80.27777856338332,store465@chennai.com,9257100740,9 AM - 9 PM,483
466,7,5,13.091116219900137,80.27581136543155,store466@chennai.com,9431750636,9 AM - 9 PM,64
467,7,5,13.059388184806725,80.2214316118188,store467@chennai.com,9514180106,9 AM - 9 PM,125
468,7,5,13.066291780944368,80.20733363172381,store468@chennai.com,9458948080,9 AM - 9 PM,100
469,7,5,13.11682236226413,80.24496121113629,store469@chennai.com,9137597187,9 AM - 9 PM,217
470,7,5,13.029530664705348,80.28413605315694,store470@chennai.com,9527267701,9 AM - 9 PM,173
471,7,5,13.054987430395906,80.24759370257257,store471@chennai.com,9573258871,9 AM - 9 PM,266
472,7,5,13.159334489219699,80.2220098055885,store472@chennai.com,9063493525,9 AM - 9 PM,377
473,7,5,13.08434986196849,80.19818548722006,store473@chennai.com,9252273841,9 AM - 9 PM,94
474,7,5,13.089005783872274,80.30165072069195,store474@chennai.com,9944216218,9 AM - 9 PM,265
475,7,5,13.032598288996343,80.26488922347536,store475@chennai.com,9538701180,9 AM - 9 PM,476
476,7,5,13.05952172994642,80.30964000366055,store476@chennai.com,9429639418,9 AM - 9 PM,249
477,7,5,13.04543908645937,80.25825597787119,store477@chennai.com,9345861398,9 AM - 9 PM,115
478,7,5,13.107649870212347,80.25925231975562,store478@chennai.com,9179997759,9 AM - 9 PM,434
479,7,5,13.061705320259625,80.19631214027204,store479@chennai.com,9027806830,9 AM - 9 PM,215
480,7,5,13.14171964675013,80.2801469501242,store480@chennai.com,9606865169,9 AM - 9 PM,469
481,7,5,13.078954386103744,80.27484110464258,store481@chennai.com,9037392441,9 AM - 9 PM,155
482,7,5,13.088911777184679,80.2747132966483,store482@chennai.com,9782014013,9 AM - 9 PM,449
483,7,5,13.036441436480581,80.2263947009481,store483@chennai.com,9118962210,9 AM - 9 PM,353
484,7,5,13.043949106134281,80.3471731553403,store484@chennai.com,9620969172,9 AM - 9 PM,149
485,7,5,13.08942322666413,80.26379299508613,store485@chennai.com,9328215312,9 AM - 9 PM,308
486,7,5,13.07512739727615,80.2615814526236,store486@chennai.com,9158264135,9 AM - 9 PM,232
487,7,5,13.067470663359813,80.27097446890711,store487@chennai.com,9694868601,9 AM - 9 PM,99
488,7,5,13.114924943750797,80.34209605311516,store488@chennai.com,9051417570,9 AM - 9 PM,92
489,7,5,13.072982527521395,80.26967529238294,store489@chennai.com,9830753449,9 AM - 9 PM,146
490,7,5,13.134055921295788,80.25834148064547,store490@chennai.com,9266394407,9 AM - 9 PM,203
491,7,5,13.016776643322572,80.3034454231615,store491@chennai.com,9118511711,9 AM - 9 PM,117
492,7,5,13.033897338431565,80.24631100768086,store492@chennai.com,9436637919,9 AM - 9 PM,293
493,7,5,13.077855267999642,80.26772782514075,store493@chennai.com,9844827773,9 AM - 9 PM,252
494,7,5,13.0975192841854,80.27008808681994,store494@chennai.com,9089240327,9 AM - 9 PM,495
495,7,5,13.151545565468448,80.27820427138131,store495@chennai.com,9007817913,9 AM - 9 PM,235
496,7,5,13.083494988587272,80.26247570460541,store496@chennai.com,9720711654,9 AM - 9 PM,292
497,7,5,13.143717670661898,80.25795226631031,store497@chennai.com,9677983924,9 AM - 9 PM,356
498,7,5,13.094938343124166,80.33479580762304,store498@chennai.com,9133959284,9 AM - 9 PM,282
499,7,5,13.107848947967144,80.27171001606652,store499@chennai.com,9918536919,9 AM - 9 PM,254
500,7,5,13.082366077880348,80.27179576183545,store500@chennai.com,9127212085,9 AM - 9 PM,303
501,1,6,22.5800203439283,88.32844353062431,store501@kolkata.com,9802355079,9 AM - 9 PM,373
502,1,6,22.633593962264563,88.3388249252704,store502@kolkata.com,9763571701,9 AM - 9 PM,448
503,1,6,22.553643673418186,88.39844328083721,store503@kolkata.com,9912548435,9 AM - 9 PM,250
504,1,6,22.567908672828338,88.3572268414662,store504@kolkata.com,9249062612,9 AM - 9 PM,353
505,1,6,22.565782380473582,88.4174930528166,store505@kolkata.com,9839365350,9 AM - 9 PM,85
506,1,6,22.597202104146184,88.32699676459903,store506@kolkata.com,9935058771,9 AM - 9 PM,400
507,1,6,22.5842269061912,88.37821417833739,store507@kolkata.com,9091558394,9 AM - 9 PM,204
508,1,6,22.59402449557607,88.326283385226,store508@kolkata.com,9198919617,9 AM - 9 PM,435
509,1,6,22.5395056472804,88.37615316048199,store509@kolkata.com,9062362797,9 AM - 9 PM,136
510,1,6,22.530219895875373,88.3552587553049,store510@kolkata.com,9165431403,9 AM - 9 PM,475
511,1,6,22.61259799166575,88.41213980653053,store511@kolkata.com,9808893508,9 AM - 9 PM,169
512,1,6,22.583449861124883,88.33043107706044,store512@kolkata.com,9766522222,9 AM - 9 PM,97
513,1,6,22.573806420226163,88.36932480527335,store513@kolkata.com,9082089780,9 AM - 9 PM,66
514,1,6,22.565265815725407,88.34989699286032,store514@kolkata.com,9592616477,9 AM - 9 PM,438
515,1,6,22.626317812205123,88.39287066557497,store515@kolkata.com,9252297104,9 AM - 9 PM,270
516,1,6,22.619444480828545,88.33608570048389,store516@kolkata.com,9613139825,9 AM - 9 PM,315
517,1,6,22.535290280689125,88.35964417624734,store517@kolkata.com,9300407598,9 AM - 9 PM,319
518,1,6,22.623741546363778,88.37510401036535,store518@kolkata.com,9716144600,9 AM - 9 PM,419
519,1,6,22.61258885045235,88.32704283291669,store519@kolkata.com,9465040181,9 AM - 9 PM,433
520,1,6,22.574883392896066,88.36864218073157,store520@kolkata.com,9018697024,9 AM - 9 PM,222
521,1,6,22.603999133171023,88.29559110658592,store521@kolkata.com,9608980955,9 AM - 9 PM,53
522,1,6,22.539842384365294,88.36022578057919,store522@kolkata.com,9972084808,9 AM - 9 PM,195
523,1,6,22.613704218901532,88.31144196537997,store523@kolkata.com,9927568544,9 AM - 9 PM,85
524,1,6,22.52398174262846,88.37210468518616,store524@kolkata.com,9760774134,9 AM - 9 PM,258
525,1,6,22.58122727446351,88.31681883355488,store525@kolkata.com,9193184936,9 AM - 9 PM,360
526,1,6,22.54799745619686,88.39887404162415,store526@kolkata.com,9528792402,9 AM - 9 PM,494
527,1,6,22.567915421430136,88.36746457792881,store527@kolkata.com,9513303553,9 AM - 9 PM,400
528,1,6,22.621532656421646,88.34220458564359,store528@kolkata.com,9676842546,9 AM - 9 PM,310
529,1,6,22.565359547034035,88.36398008073408,store529@kolkata.com,9358642421,9 AM - 9 PM,448
530,1,6,22.5448084696359,88.32686957892147,store530@kolkata.com,9091601003,9 AM - 9 PM,144
531,1,6,22.631274500302176,88.35384146080975,store531@kolkata.com,9169041140,9 AM - 9 PM,173
532,1,6,22.57826750716088,88.35528286691023,store532@kolkata.com,9189517833,9 AM - 9 PM,484
533,1,6,22.549993223444442,88.35994829466036,store533@kolkata.com,9208713282,9 AM - 9 PM,228
534,1,6,22.548452920565484,88.29899733546604,store534@kolkata.com,9160345898,9 AM - 9 PM,246
535,1,6,22.57205478962713,88.38418284535713,store535@kolkata.com,9587560650,9 AM - 9 PM,494
536,1,6,22.60321694339827,88.39258731711458,store536@kolkata.com,9268379819,9 AM - 9 PM,284
537,1,6,22.579906361309643,88.36237762526369,store537@kolkata.com,9343539865,9 AM - 9 PM,85
538,1,6,22.600863131541907,88.32518744325476,store538@kolkata.com,9323661565,9 AM - 9 PM,145
539,1,6,22.578760209697077,88.37021554669062,store539@kolkata.com,9776999195,9 AM - 9 PM,455
540,1,6,22.559289214104517,88.31422697939132,store540@kolkata.com,9849871306,9 AM - 9 PM,412
541,1,6,22.550635857960433,88.3063107333879,store541@kolkata.com,9180975195,9 AM - 9 PM,120
542,1,6,22.573994795488424,88.38639140499318,store542@kolkata.com,9608738125,9 AM - 9 PM,407
543,1,6,22.532676075315766,88.37590730454832,store543@kolkata.com,9021959057,9 AM - 9 PM,152
544,1,6,22.58758140755684,88.33668790503862,store544@kolkata.com,9128339133,9 AM - 9 PM,231
545,1,6,22.62101795241608,88.37354570611082,store545@kolkata.com,9029533583,9 AM - 9 PM,273
546,1,6,22.5835911298096,88.32324141550842,store546@kolkata.com,9707893760,9 AM - 9 PM,258
547,1,6,22.623681826736775,88.35719037336814,store547@kolkata.com,9170903181,9 AM - 9 PM,267
548,1,6,22.571828602012683,88.36533033209744,store548@kolkata.com,9077387944,9 AM - 9 PM,237
549,1,6,22.580296726760114,88.35621224623794,store549@kolkata.com,9656586787,9 AM - 9 PM,152
550,1,6,22.56463587154512,88.42629464758188,store550@kolkata.com,9453399404,9 AM - 9 PM,219
551,1,6,22.551327585615585,88.37293213101798,store551@kolkata.com,9627168057,9 AM - 9 PM,481
552,1,6,22.580298295971453,88.28771346710408,store552@kolkata.com,9003454110,9 AM - 9 PM,478
553,1,6,22.531417116115435,88.3235069885126,store553@kolkata.com,9979219074,9 AM - 9 PM,252
554,1,6,22.539165005806673,88.31646338195563,store554@kolkata.com,9815565264,9 AM - 9 PM,94
555,1,6,22.56824897016764,88.38486173375753,store555@kolkata.com,9029539991,9 AM - 9 PM,418
556,1,6,22.551787203689624,88.34468468809239,store556@kolkata.com,9325403018,9 AM - 9 PM,297
557,1,6,22.568988733620124,88.34518371630364,store557@kolkata.com,9620258916,9 AM - 9 PM,379
