store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
605,3,11,27.94039146527764,78.04410711128519,store605@aligarh.com,9127368963,2024-11-04 09:00:00,2024-11-04 21:00:00,[],156.12080392911483
606,3,11,27.901943547078584,78.13710792308785,store606@aligarh.com,9782079126,2024-11-04 09:00:00,2024-11-04 21:00:00,[],350.96155996169523
607,3,11,27.766273402301263,78.09130032191472,store607@aligarh.com,9886645608,2024-11-04 09:00:00,2024-11-04 21:00:00,[],314.50527866036157
608,3,11,27.876803708206218,77.7950263559561,store608@aligarh.com,9079298692,2024-11-04 09:00:00,2024-11-04 21:00:00,[],135.6148031774938
609,3,11,27.62336622844182,78.07482431735542,store609@aligarh.com,9856417089,2024-11-04 09:00:00,2024-11-04 21:00:00,[],123.28467546211135
610,3,11,27.875449762201868,77.83202988483656,store610@aligarh.com,9589868006,2024-11-04 09:00:00,2024-11-04 21:00:00,[],468.63202189998265
611,3,12,26.488672431076317,89.3622873400146,store611@alipurduar.com,9651207867,2024-11-04 09:00:00,2024-11-04 21:00:00,[],171.75215459676303
612,3,12,26.45663871826582,89.61163796905196,store612@alipurduar.com,9222959609,2024-11-04 09:00:00,2024-11-04 21:00:00,[],179.81091324035697
613,3,12,26.475061022280883,89.53287307081283,store613@alipurduar.com,9555787901,2024-11-04 09:00:00,2024-11-04 21:00:00,[],267.07467708820866
614,3,12,26.474500831493888,89.56569403899336,store614@alipurduar.com,9959964897,2024-11-04 09:00:00,2024-11-04 21:00:00,[],345.8427501481052
615,3,12,26.443759820304894,89.55676718366058,store615@alipurduar.com,9581637043,2024-11-04 09:00:00,2024-11-04 21:00:00,[],379.02828821004044
616,3,12,26.58170797084784,89.53772665924478,store616@alipurduar.com,9833462536,2024-11-04 09:00:00,2024-11-04 21:00:00,[],323.7253315902279
617,3,12,26.347973964885263,89.44675079137326,store617@alipurduar.com,9910981230,2024-11-04 09:00:00,2024-11-04 21:00:00,[],367.9620067339861
618,3,12,26.44947438715843,89.40925483070343,store618@alipurduar.com,9949372546,2024-11-04 09:00:00,2024-11-04 21:00:00,[],333.6240349230883
619,3,12,26.399765071901392,89.56108261322734,store619@alipurduar.com,9186310720,2024-11-04 09:00:00,2024-11-04 21:00:00,[],439.047203148563
620,3,12,26.49418342025086,89.53303231452624,store620@alipurduar.com,9562421155,2024-11-04 09:00:00,2024-11-04 21:00:00,[],401.6686071455769
621,3,13,25.548608145117434,81.79399573642213,store621@allahabad.com,9534687399,2024-11-04 09:00:00,2024-11-04 21:00:00,[],109.16630332665224
622,3,13,25.46249756567298,81.93018860208099,store622@allahabad.com,9846556891,2024-11-04 09:00:00,2024-11-04 21:00:00,[],230.8822991421841
623,3,13,25.449742059239654,81.83379876098965,store623@allahabad.com,9264816699,2024-11-04 09:00:00,2024-11-04 21:00:00,[],241.0098669267254
624,3,13,25.420884591649706,81.96001666812748,store624@allahabad.com,9256020613,2024-11-04 09:00:00,2024-11-04 21:00:00,[],190.75601153109574
625,3,13,25.398667614447856,81.7755350214862,store625@allahabad.com,9230309661,2024-11-04 09:00:00,2024-11-04 21:00:00,[],381.2633528285637
626,3,13,25.38081865968272,81.78301941824768,store626@allahabad.com,9387386021,2024-11-04 09:00:00,2024-11-04 21:00:00,[],464.3769776244666
627,3,13,25.434291189485794,81.93459080898083,store627@allahabad.com,9538259910,2024-11-04 09:00:00,2024-11-04 21:00:00,[],422.5717633289133
628,3,13,25.471477070120887,81.82076686032674,store628@allahabad.com,9525098240,2024-11-04 09:00:00,2024-11-04 21:00:00,[],300.1038599776381
629,3,13,25.34593377120686,81.80147775544063,store629@allahabad.com,9140529552,2024-11-04 09:00:00,2024-11-04 21:00:00,[],420.7874599802811
630,3,13,25.48814554369804,81.84943368743386,store630@allahabad.com,9428846228,2024-11-04 09:00:00,2024-11-04 21:00:00,[],227.0893944650986
631,3,14,27.48473741289721,76.49004201222805,store631@alwar.com,9533132086,2024-11-04 09:00:00,2024-11-04 21:00:00,[],346.4118601212198
632,3,14,27.613673175037498,76.5292185362096,store632@alwar.com,9671873502,2024-11-04 09:00:00,2024-11-04 21:00:00,[],338.5883731445623
633,3,14,27.435296751934448,76.6281659681081,store633@alwar.com,9992643305,2024-11-04 09:00:00,2024-11-04 21:00:00,[],127.76309936322927
634,3,14,27.610505143501054,76.73851459491445,store634@alwar.com,9194360845,2024-11-04 09:00:00,2024-11-04 21:00:00,[],311.90073122881324
635,3,14,27.569973751898715,76.67693257186977,store635@alwar.com,9849796682,2024-11-04 09:00:00,2024-11-04 21:00:00,[],387.96592509772137
636,3,14,27.50566801642272,76.62029018640857,store636@alwar.com,9862653721,2024-11-04 09:00:00,2024-11-04 21:00:00,[],304.45126995028386
637,3,14,27.539851852087793,76.661057296094,store637@alwar.com,9042527390,2024-11-04 09:00:00,2024-11-04 21:00:00,[],206.14566392796132
638,3,14,27.443067974991116,76.72564211348514,store638@alwar.com,9870486731,2024-11-04 09:00:00,2024-11-04 21:00:00,[],276.92389275291805
639,3,14,27.69715938181032,76.48768866847836,store639@alwar.com,9218662771,2024-11-04 09:00:00,2024-11-04 21:00:00,[],347.9846795615779
640,3,14,27.454839994741693,76.4729308211842,store640@alwar.com,9898345953,2024-11-04 09:00:00,2024-11-04 21:00:00,[],285.89547995994974
641,3,15,30.297735339743255,76.81018489870637,store641@ambala.com,9073479131,2024-11-04 09:00:00,2024-11-04 21:00:00,[],463.869429218227
642,3,15,30.364941650337606,76.86451590422378,store642@ambala.com,9278827439,2024-11-04 09:00:00,2024-11-04 21:00:00,[],438.89012753696653
643,3,15,30.29998782782012,76.82495629899651,store643@ambala.com,9813959632,2024-11-04 09:00:00,2024-11-04 21:00:00,[],455.74292490271324
644,3,15,30.333693762348563,76.87882753901633,store644@ambala.com,9799203935,2024-11-04 09:00:00,2024-11-04 21:00:00,[],478.8039365893901
645,3,15,30.404444795775863,76.81958516010941,store645@ambala.com,9734454408,2024-11-04 09:00:00,2024-11-04 21:00:00,[],251.24139767651545
646,3,15,30.436855695442716,76.74078855062015,store646@ambala.com,9753666929,2024-11-04 09:00:00,2024-11-04 21:00:00,[],126.54242404170608
647,3,15,30.40301476175683,76.65006731645549,store647@ambala.com,9957580089,2024-11-04 09:00:00,2024-11-04 21:00:00,[],120.9258690219781
648,3,15,30.365901892017494,76.82412182507527,store648@ambala.com,9034653522,2024-11-04 09:00:00,2024-11-04 21:00:00,[],267.9963930248914
649,3,15,30.42320115985374,76.69702938438294,store649@ambala.com,9947398457,2024-11-04 09:00:00,2024-11-04 21:00:00,[],139.9169078938604
650,3,15,30.424302787043768,76.91822556994421,store650@ambala.com,9888400796,2024-11-04 09:00:00,2024-11-04 21:00:00,[],106.57011384759288
651,3,16,20.97223676991276,77.55256736517124,store651@amaravati.com,9166404689,2024-11-04 09:00:00,2024-11-04 21:00:00,[],406.4899436778204
652,3,16,21.020455496263715,77.85326603169574,store652@amaravati.com,9055302105,2024-11-04 09:00:00,2024-11-04 21:00:00,[],119.20350005724765
653,3,16,20.800576043444707,77.8436765606986,store653@amaravati.com,9722712745,2024-11-04 09:00:00,2024-11-04 21:00:00,[],468.3844325400071
654,3,16,20.919965262414767,77.7628812230557,store654@amaravati.com,9745036940,2024-11-04 09:00:00,2024-11-04 21:00:00,[],152.35631651130774
655,3,16,20.98131528426531,77.7599504951558,store655@amaravati.com,9802516591,2024-11-04 09:00:00,2024-11-04 21:00:00,[],158.72822564947296
656,3,16,21.057549647471717,77.64978150071687,store656@amaravati.com,9566548717,2024-11-04 09:00:00,2024-11-04 21:00:00,[],447.14787022775795
657,3,16,20.78160836239352,77.71027895925569,store657@amaravati.com,9326755980,2024-11-04 09:00:00,2024-11-04 21:00:00,[],463.02412935859485
658,3,16,20.74633590534543,77.85213916845719,store658@amaravati.com,9084648993,2024-11-04 09:00:00,2024-11-04 21:00:00,[],323.4556127408489
659,3,16,20.869423871321086,77.72322837871148,store659@amaravati.com,9510198210,2024-11-04 09:00:00,2024-11-04 21:00:00,[],141.81405301942252
660,3,16,20.974148573924637,77.72143034992273,store660@amaravati.com,9443756791,2024-11-04 09:00:00,2024-11-04 21:00:00,[],483.8833494306343
661,3,17,31.61320578158944,74.82878081388264,store661@amritsar.com,9719135679,2024-11-04 09:00:00,2024-11-04 21:00:00,[],438.60833867603816
662,3,17,31.58261358013829,74.8965004506156,store662@amritsar.com,9431039461,2024-11-04 09:00:00,2024-11-04 21:00:00,[],350.5354224339716
663,3,17,31.624222250299656,74.86277763117477,store663@amritsar.com,9299984082,2024-11-04 09:00:00,2024-11-04 21:00:00,[],229.51246212159097
664,3,17,31.61433429873055,74.88684426898676,store664@amritsar.com,9370553144,2024-11-04 09:00:00,2024-11-04 21:00:00,[],239.42464704722065
665,3,17,31.519172166321834,74.78525824349373,store665@amritsar.com,9341186457,2024-11-04 09:00:00,2024-11-04 21:00:00,[],464.94362227923386
666,3,17,31.61814146767584,74.87218097336346,store666@amritsar.com,9928078702,2024-11-04 09:00:00,2024-11-04 21:00:00,[],172.8380946030152
667,3,17,31.563504852644215,74.93693421457876,store667@amritsar.com,9937341463,2024-11-04 09:00:00,2024-11-04 21:00:00,[],247.0951473080102
668,3,17,31.533843261990086,74.7971828898038,store668@amritsar.com,9254473845,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.5899034940368
669,3,17,31.681884334584655,74.8213021234798,store669@amritsar.com,9391391349,2024-11-04 09:00:00,2024-11-04 21:00:00,[],232.18247493612353
670,3,17,31.534496790270975,74.94284729540972,store670@amritsar.com,9777220212,2024-11-04 09:00:00,2024-11-04 21:00:00,[],318.3586033333328
671,3,18,23.658962203737087,86.98151583940842,store671@asansol.com,9983320582,2024-11-04 09:00:00,2024-11-04 21:00:00,[],144.89048279075644
672,3,18,23.642050802450022,87.00314815109918,store672@asansol.com,9488581824,2024-11-04 09:00:00,2024-11-04 21:00:00,[],272.0870984697233
673,3,18,23.67944236857926,86.99445930692387,store673@asansol.com,9711254011,2024-11-04 09:00:00,2024-11-04 21:00:00,[],107.73960902486563
674,3,18,23.694716698666614,87.00673802153689,store674@asansol.com,9064002212,2024-11-04 09:00:00,2024-11-04 21:00:00,[],491.9715218842172
675,3,18,23.708275481616912,87.08576658458273,store675@asansol.com,9292495478,2024-11-04 09:00:00,2024-11-04 21:00:00,[],479.99701656344024
676,3,18,23.67738245865833,86.95914845496655,store676@asansol.com,9277726353,2024-11-04 09:00:00,2024-11-04 21:00:00,[],338.6449430697148
677,3,18,23.69684646525554,86.85175290469199,store677@asansol.com,9804683227,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.544036810884
678,3,18,23.72744389760324,86.91382548016557,store678@asansol.com,9249703776,2024-11-04 09:00:00,2024-11-04 21:00:00,[],460.7219732693471
679,3,18,23.686556823846754,86.93100247081837,store679@asansol.com,9851956420,2024-11-04 09:00:00,2024-11-04 21:00:00,[],364.3775264864141
680,3,18,23.58903099833534,86.9859344938986,store680@asansol.com,9913629953,2024-11-04 09:00:00,2024-11-04 21:00:00,[],152.83742819782833
681,3,19,19.944158162636302,75.39966092899435,store681@aurangabad.com,9808331181,2024-11-04 09:00:00,2024-11-04 21:00:00,[],462.04031798649356
682,3,19,20.01033820894845,75.20088869578395,store682@aurangabad.com,9975905566,2024-11-04 09:00:00,2024-11-04 21:00:00,[],326.7462027880389
683,3,19,19.881411468795292,75.34741692712804,store683@aurangabad.com,9278707600,2024-11-04 09:00:00,2024-11-04 21:00:00,[],422.0161227444769
684,3,19,19.911326029983265,75.19092136056416,store684@aurangabad.com,9069745513,2024-11-04 09:00:00,2024-11-04 21:00:00,[],473.7212726566311
685,3,19,19.73624604351635,75.45038693337392,store685@aurangabad.com,9374344620,2024-11-04 09:00:00,2024-11-04 21:00:00,[],439.3451008204028
686,3,19,19.83631019739167,75.33072151835657,store686@aurangabad.com,9691275318,2024-11-04 09:00:00,2024-11-04 21:00:00,[],339.2915052155495
687,3,19,20.029850745560516,75.5038682209919,store687@aurangabad.com,9060581892,2024-11-04 09:00:00,2024-11-04 21:00:00,[],118.09453024756631
688,3,19,19.893977638007264,75.36449271502644,store688@aurangabad.com,9141401054,2024-11-04 09:00:00,2024-11-04 21:00:00,[],363.73985259508163
689,3,19,19.769273673927223,75.15476705828995,store689@aurangabad.com,9088975720,2024-11-04 09:00:00,2024-11-04 21:00:00,[],493.2667411858595
690,3,19,19.91250447855411,75.51017184558073,store690@aurangabad.com,9481102068,2024-11-04 09:00:00,2024-11-04 21:00:00,[],104.49386420157217
691,3,20,24.772455077206914,84.3596576684939,store691@aurangabad.com,9945079358,2024-11-04 09:00:00,2024-11-04 21:00:00,[],448.4332040041135
692,3,20,24.68270157804215,84.30784333068215,store692@aurangabad.com,9444587177,2024-11-04 09:00:00,2024-11-04 21:00:00,[],432.20657780512454
693,3,20,24.74532996501726,84.37042850552852,store693@aurangabad.com,9200376100,2024-11-04 09:00:00,2024-11-04 21:00:00,[],247.54748368279115
694,3,20,24.834213776536227,84.35723554874649,store694@aurangabad.com,9231412192,2024-11-04 09:00:00,2024-11-04 21:00:00,[],144.29512221225718
695,3,20,24.794043359557136,84.40256227051238,store695@aurangabad.com,9844459343,2024-11-04 09:00:00,2024-11-04 21:00:00,[],205.50293100574302
696,3,20,24.736209556696707,84.38585351829803,store696@aurangabad.com,9810778729,2024-11-04 09:00:00,2024-11-04 21:00:00,[],277.41817408988936
697,3,20,24.746060653763575,84.36817277870111,store697@aurangabad.com,9456057944,2024-11-04 09:00:00,2024-11-04 21:00:00,[],463.8986069819214
698,3,20,24.805871215654825,84.34766576080045,store698@aurangabad.com,9990112174,2024-11-04 09:00:00,2024-11-04 21:00:00,[],199.69149503434238
699,3,20,24.776165574303572,84.3224158667753,store699@aurangabad.com,9608011649,2024-11-04 09:00:00,2024-11-04 21:00:00,[],254.5487213775277
700,3,20,24.759938390292344,84.35750755022168,store700@aurangabad.com,9366904649,2024-11-04 09:00:00,2024-11-04 21:00:00,[],293.27198258524254
701,3,21,25.911181716997337,80.8382443043167,store701@bakshpur.com,9640336702,2024-11-04 09:00:00,2024-11-04 21:00:00,[],445.51755396822495
702,3,21,25.94724049096332,80.88769703583993,store702@bakshpur.com,9470113064,2024-11-04 09:00:00,2024-11-04 21:00:00,[],371.7805642444124
703,3,21,25.951539047817903,80.85444411088126,store703@bakshpur.com,9358629614,2024-11-04 09:00:00,2024-11-04 21:00:00,[],214.10827703257297
704,3,21,25.931631295870993,80.75297184014663,store704@bakshpur.com,9182418561,2024-11-04 09:00:00,2024-11-04 21:00:00,[],204.5961872831123
705,3,21,25.74948743580901,80.78904035231186,store705@bakshpur.com,9016692188,2024-11-04 09:00:00,2024-11-04 21:00:00,[],381.8511832495283
706,3,21,25.896749656184433,80.79382093414169,store706@bakshpur.com,9666746337,2024-11-04 09:00:00,2024-11-04 21:00:00,[],240.8380331495832
707,3,21,26.005719421064185,80.81543099679979,store707@bakshpur.com,9594000949,2024-11-04 09:00:00,2024-11-04 21:00:00,[],182.67493780652586
708,3,21,25.901955655035486,80.7448366924982,store708@bakshpur.com,9340364693,2024-11-04 09:00:00,2024-11-04 21:00:00,[],431.5044836646633
709,3,21,25.81729293440566,80.8601416716659,store709@bakshpur.com,9980953100,2024-11-04 09:00:00,2024-11-04 21:00:00,[],200.91457118608008
710,3,21,26.011949295627584,80.76050017357025,store710@bakshpur.com,9912688465,2024-11-04 09:00:00,2024-11-04 21:00:00,[],212.71351438462818
711,3,22,28.87054503747198,79.01466199768839,store711@bamanpuri.com,9261550854,2024-11-04 09:00:00,2024-11-04 21:00:00,[],473.95233113816687
712,3,22,28.8031773748471,79.035256313547,store712@bamanpuri.com,9440862249,2024-11-04 09:00:00,2024-11-04 21:00:00,[],111.0204570142141
713,3,22,28.89050917187318,79.06433159778311,store713@bamanpuri.com,9644963468,2024-11-04 09:00:00,2024-11-04 21:00:00,[],463.06109838439824
714,3,22,28.79594798166148,79.0411144310621,store714@bamanpuri.com,9178400135,2024-11-04 09:00:00,2024-11-04 21:00:00,[],337.58329464067936
715,3,22,28.69580559790695,79.02981860097186,store715@bamanpuri.com,9856440994,2024-11-04 09:00:00,2024-11-04 21:00:00,[],356.18116447420067
716,3,22,28.83810223315838,79.13330204116882,store716@bamanpuri.com,9807187045,2024-11-04 09:00:00,2024-11-04 21:00:00,[],163.79801261078063
717,3,22,28.807928143942842,79.06317886274982,store717@bamanpuri.com,9679770843,2024-11-04 09:00:00,2024-11-04 21:00:00,[],478.0242904848132
718,3,22,28.77694173418261,79.09389795935174,store718@bamanpuri.com,9219604219,2024-11-04 09:00:00,2024-11-04 21:00:00,[],392.02580011556637
719,3,22,28.823456805575294,79.15291243967074,store719@bamanpuri.com,9869142420,2024-11-04 09:00:00,2024-11-04 21:00:00,[],141.4806572194535
720,3,22,28.856598143855848,78.91842373923151,store720@bamanpuri.com,9492401942,2024-11-04 09:00:00,2024-11-04 21:00:00,[],249.02338436608952
721,3,23,34.164152883980556,74.34926912673093,store721@baramula.com,9874333167,2024-11-04 09:00:00,2024-11-04 21:00:00,[],220.26142688644097
722,3,23,34.18746910163391,74.34285725706863,store722@baramula.com,9647842111,2024-11-04 09:00:00,2024-11-04 21:00:00,[],183.1554048693099
723,3,23,34.1553812421613,74.3721257452515,store723@baramula.com,9950283890,2024-11-04 09:00:00,2024-11-04 21:00:00,[],173.2602057840423
724,3,23,34.28683037344441,74.41836383009772,store724@baramula.com,9746558812,2024-11-04 09:00:00,2024-11-04 21:00:00,[],242.46107961424488
725,3,23,34.33500439083571,74.48237339846065,store725@baramula.com,9818335030,2024-11-04 09:00:00,2024-11-04 21:00:00,[],405.4437030629725
726,3,23,34.338992459010385,74.31989377001042,store726@baramula.com,9353462931,2024-11-04 09:00:00,2024-11-04 21:00:00,[],246.07418110764257
727,3,23,34.07763339341063,74.40945497903489,store727@baramula.com,9311213084,2024-11-04 09:00:00,2024-11-04 21:00:00,[],362.32336419502866
728,3,23,34.092739721148156,74.34769217751038,store728@baramula.com,9400161232,2024-11-04 09:00:00,2024-11-04 21:00:00,[],336.7392711915155
729,3,23,34.263530310083276,74.48930660426335,store729@baramula.com,9326953514,2024-11-04 09:00:00,2024-11-04 21:00:00,[],108.19773196450396
730,3,23,34.28125878126876,74.43774308738074,store730@baramula.com,9772333759,2024-11-04 09:00:00,2024-11-04 21:00:00,[],237.2437509834103
731,3,24,23.140328453050863,87.87863698595777,store731@barddhaman.com,9100962215,2024-11-04 09:00:00,2024-11-04 21:00:00,[],415.3558616632881
732,3,24,23.193029251120507,87.92934836095553,store732@barddhaman.com,9551146787,2024-11-04 09:00:00,2024-11-04 21:00:00,[],252.84421607543655
733,3,24,23.19710341821212,87.90055890702916,store733@barddhaman.com,9577902425,2024-11-04 09:00:00,2024-11-04 21:00:00,[],186.6095505675105
734,3,24,23.279229884674375,87.95808511518094,store734@barddhaman.com,9922121504,2024-11-04 09:00:00,2024-11-04 21:00:00,[],434.0975751002176
735,3,24,23.20060349193929,87.97951016959858,store735@barddhaman.com,9183797994,2024-11-04 09:00:00,2024-11-04 21:00:00,[],216.1277343738435
736,3,24,23.391988514873514,87.81883404869012,store736@barddhaman.com,9816218178,2024-11-04 09:00:00,2024-11-04 21:00:00,[],204.2133571444246
737,3,24,23.37967719561082,87.78201292867469,store737@barddhaman.com,9133874282,2024-11-04 09:00:00,2024-11-04 21:00:00,[],333.29355081560755
738,3,24,23.153119279886738,87.81644354293218,store738@barddhaman.com,9642123838,2024-11-04 09:00:00,2024-11-04 21:00:00,[],473.65994503994784
739,3,24,23.24971723397882,87.8288788271406,store739@barddhaman.com,9248682726,2024-11-04 09:00:00,2024-11-04 21:00:00,[],391.6427994536299
740,3,24,23.345941993064546,87.86646661680984,store740@barddhaman.com,9506549729,2024-11-04 09:00:00,2024-11-04 21:00:00,[],167.63421834194725
741,3,25,28.400679637314227,79.37541557471268,store741@bareilly.com,9162840382,2024-11-04 09:00:00,2024-11-04 21:00:00,[],187.99669427819242
742,3,25,28.25758242976194,79.4322293354039,store742@bareilly.com,9251297109,2024-11-04 09:00:00,2024-11-04 21:00:00,[],141.3756326517244
743,3,25,28.35115069599206,79.53278425605605,store743@bareilly.com,9864045058,2024-11-04 09:00:00,2024-11-04 21:00:00,[],294.4116252433447
744,3,25,28.42953080453702,79.49214070966576,store744@bareilly.com,9736878569,2024-11-04 09:00:00,2024-11-04 21:00:00,[],445.12874941104263
745,3,25,28.385713219347338,79.35987432527506,store745@bareilly.com,9111834669,2024-11-04 09:00:00,2024-11-04 21:00:00,[],365.030917422919
746,3,25,28.248789127231092,79.3962050272948,store746@bareilly.com,9400144268,2024-11-04 09:00:00,2024-11-04 21:00:00,[],286.6248978627641
747,3,25,28.344661199849863,79.43082388608482,store747@bareilly.com,9442578420,2024-11-04 09:00:00,2024-11-04 21:00:00,[],440.30982438122
748,3,25,28.346493095707046,79.53739321015192,store748@bareilly.com,9554084184,2024-11-04 09:00:00,2024-11-04 21:00:00,[],417.743122538173
749,3,25,28.47309313937726,79.52061752542313,store749@bareilly.com,9809347845,2024-11-04 09:00:00,2024-11-04 21:00:00,[],185.78102822638982
750,3,25,28.205748483107893,79.50325999031242,store750@bareilly.com,9339884849,2024-11-04 09:00:00,2024-11-04 21:00:00,[],197.45551111862414
751,4,1,30.169175404540532,74.4783269874071,store751@abohar.com,9151812649,2024-11-04 09:00:00,2024-11-04 21:00:00,[],285.15659394001926
752,4,1,30.021444642406404,74.05569890031224,store752@abohar.com,9205314951,2024-11-04 09:00:00,2024-11-04 21:00:00,[],175.49822004062014
753,4,1,30.213446034180873,74.19034245379565,store753@abohar.com,9996499117,2024-11-04 09:00:00,2024-11-04 21:00:00,[],370.32173873194705
754,4,1,30.2243471991637,74.07675500416481,store754@abohar.com,9256498728,2024-11-04 09:00:00,2024-11-04 21:00:00,[],136.82018349179748
755,4,1,30.12133605975651,74.15489782473476,store755@abohar.com,9639315471,2024-11-04 09:00:00,2024-11-04 21:00:00,[],237.9431873438138
756,4,1,30.13566548694923,74.17089607084816,store756@abohar.com,9623500978,2024-11-04 09:00:00,2024-11-04 21:00:00,[],481.8341471169125
757,4,1,29.942916213413245,74.0229613626906,store757@abohar.com,9381529514,2024-11-04 09:00:00,2024-11-04 21:00:00,[],140.86869110849474
758,4,1,30.143558273208516,73.9421152366283,store758@abohar.com,9193731749,2024-11-04 09:00:00,2024-11-04 21:00:00,[],350.87688772753944
759,4,1,30.155143045029334,74.24103387082675,store759@abohar.com,9649315601,2024-11-04 09:00:00,2024-11-04 21:00:00,[],469.6164626519535
760,4,1,29.999009513897434,74.03451733833161,store760@abohar.com,9002272835,2024-11-04 09:00:00,2024-11-04 21:00:00,[],220.94518894246198
761,4,2,19.38733342289627,78.26576617352588,store761@adilabad.com,9384501487,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.191382656361
762,4,2,19.458797479458596,78.42359681098517,store762@adilabad.com,9324393413,2024-11-04 09:00:00,2024-11-04 21:00:00,[],174.3592783959479
763,4,2,19.39063015667581,78.25244089323266,store763@adilabad.com,9733519288,2024-11-04 09:00:00,2024-11-04 21:00:00,[],337.00133572602545
764,4,2,19.46904590083567,78.29687488598817,store764@adilabad.com,9661550188,2024-11-04 09:00:00,2024-11-04 21:00:00,[],392.6260156810832
765,4,2,19.416981352287713,78.40143237762715,store765@adilabad.com,9857355998,2024-11-04 09:00:00,2024-11-04 21:00:00,[],337.79108976778235
766,4,2,19.39081314638184,78.29102414897174,store766@adilabad.com,9854379915,2024-11-04 09:00:00,2024-11-04 21:00:00,[],379.3898600623986
767,4,2,19.283060757548373,78.17553816978418,store767@adilabad.com,9950479344,2024-11-04 09:00:00,2024-11-04 21:00:00,[],315.54607393132045
768,4,2,19.473010847570198,78.32667263360983,store768@adilabad.com,9871013369,2024-11-04 09:00:00,2024-11-04 21:00:00,[],468.149189804436
769,4,2,19.470410993879785,78.39791836266512,store769@adilabad.com,9512827000,2024-11-04 09:00:00,2024-11-04 21:00:00,[],364.67961811013095
770,4,2,19.431733322706272,78.31579281299594,store770@adilabad.com,9117551156,2024-11-04 09:00:00,2024-11-04 21:00:00,[],135.87745571531798
771,4,3,23.71282872062456,91.29160899025828,store771@agartala.com,9675373618,2024-11-04 09:00:00,2024-11-04 21:00:00,[],335.10567000723546
772,4,3,23.904516047594065,91.24485306504914,store772@agartala.com,9923742646,2024-11-04 09:00:00,2024-11-04 21:00:00,[],468.10305925348945
773,4,3,23.774690549748676,91.2373215246717,store773@agartala.com,9423551006,2024-11-04 09:00:00,2024-11-04 21:00:00,[],421.2106773528708
774,4,3,23.842917044656012,91.34135620520604,store774@agartala.com,9220126066,2024-11-04 09:00:00,2024-11-04 21:00:00,[],112.43903963023976
775,4,3,23.774813193292374,91.30718883594582,store775@agartala.com,9146339966,2024-11-04 09:00:00,2024-11-04 21:00:00,[],331.9740762047207
776,4,3,23.84627830868502,91.24543542682657,store776@agartala.com,9052628155,2024-11-04 09:00:00,2024-11-04 21:00:00,[],495.0987532752666
777,4,3,23.976959051424526,91.2508185512735,store777@agartala.com,9042687878,2024-11-04 09:00:00,2024-11-04 21:00:00,[],229.9028622137969
778,4,3,23.811423468789194,91.28216575659926,store778@agartala.com,9660828016,2024-11-04 09:00:00,2024-11-04 21:00:00,[],375.1252240479659
779,4,3,23.839700149356158,91.28605480066174,store779@agartala.com,9598872033,2024-11-04 09:00:00,2024-11-04 21:00:00,[],339.47532512061963
780,4,3,23.82104147390187,91.26444443225324,store780@agartala.com,9038113876,2024-11-04 09:00:00,2024-11-04 21:00:00,[],209.8198098423091
781,4,4,27.183121264011756,77.8819824133866,store781@agra.com,9835107273,2024-11-04 09:00:00,2024-11-04 21:00:00,[],449.552913798526
782,4,4,27.150863591481812,77.97730221826886,store782@agra.com,9806425171,2024-11-04 09:00:00,2024-11-04 21:00:00,[],303.3305991660173
783,4,4,27.208719034657925,78.04612908846774,store783@agra.com,9339536933,2024-11-04 09:00:00,2024-11-04 21:00:00,[],116.09098034853056
784,4,4,27.19096596206004,78.00740051280265,store784@agra.com,9214937705,2024-11-04 09:00:00,2024-11-04 21:00:00,[],148.16320152191236
785,4,4,27.232162414481344,77.97208423094499,store785@agra.com,9929034872,2024-11-04 09:00:00,2024-11-04 21:00:00,[],261.2757618005073
786,4,4,27.189700259051758,77.98368081103551,store786@agra.com,9489075437,2024-11-04 09:00:00,2024-11-04 21:00:00,[],255.19777148473673
787,4,4,27.126592621349012,77.99209374648918,store787@agra.com,9162215201,2024-11-04 09:00:00,2024-11-04 21:00:00,[],455.9629253207935
788,4,4,27.167622528442784,78.00135972906074,store788@agra.com,9456273858,2024-11-04 09:00:00,2024-11-04 21:00:00,[],424.3148989814755
789,4,4,27.267618650568544,77.95786733437355,store789@agra.com,9843053204,2024-11-04 09:00:00,2024-11-04 21:00:00,[],312.34430822767695
790,4,4,27.122856480980097,77.93541809414545,store790@agra.com,9762686063,2024-11-04 09:00:00,2024-11-04 21:00:00,[],260.0139920310711
791,4,5,19.107636188259647,74.77646916733299,store791@ahmadnagar.com,9477273978,2024-11-04 09:00:00,2024-11-04 21:00:00,[],293.1674345986817
792,4,5,18.94069909686456,74.56849846905305,store792@ahmadnagar.com,9720784501,2024-11-04 09:00:00,2024-11-04 21:00:00,[],413.6206190347698
793,4,5,19.082511094115024,74.59188742681796,store793@ahmadnagar.com,9570001760,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.22774817709256
794,4,5,18.926962036384065,74.5933049152944,store794@ahmadnagar.com,9138052608,2024-11-04 09:00:00,2024-11-04 21:00:00,[],340.1145577245117
795,4,5,18.991195764689873,74.73532545050345,store795@ahmadnagar.com,9484056035,2024-11-04 09:00:00,2024-11-04 21:00:00,[],368.2270403962525
