store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
659,3,19,19.89920249205167,75.32926219501745,store659@aurangabad.com,9741180455,2024-11-04 09:00:00,2024-11-04 21:00:00,[],327.9439048770414
660,3,19,20.02881070616055,75.36225824380185,store660@aurangabad.com,9046029846,2024-11-04 09:00:00,2024-11-04 21:00:00,[],258.10385080222153
661,3,20,24.74690286999284,84.26104166577045,store661@aurangabad.com,9361632102,2024-11-04 09:00:00,2024-11-04 21:00:00,[],139.83974995535556
662,3,20,24.76235472466832,84.3741972386611,store662@aurangabad.com,9437294246,2024-11-04 09:00:00,2024-11-04 21:00:00,[],356.26226595109813
663,3,20,24.787729706095767,84.3668836340618,store663@aurangabad.com,9221270783,2024-11-04 09:00:00,2024-11-04 21:00:00,[],311.89895873951144
664,3,20,24.690853730996466,84.42023808808442,store664@aurangabad.com,9087659777,2024-11-04 09:00:00,2024-11-04 21:00:00,[],197.33604992779124
665,3,20,24.710550314167715,84.33378151476545,store665@aurangabad.com,9059351622,2024-11-04 09:00:00,2024-11-04 21:00:00,[],137.52042045445592
666,3,20,24.716448160528042,84.45832871177561,store666@aurangabad.com,9959595644,2024-11-04 09:00:00,2024-11-04 21:00:00,[],270.07219094210603
667,3,20,24.78274712593088,84.40743708575734,store667@aurangabad.com,9920697269,2024-11-04 09:00:00,2024-11-04 21:00:00,[],315.70611566016703
668,3,20,24.718706610549546,84.38835975932417,store668@aurangabad.com,9712425435,2024-11-04 09:00:00,2024-11-04 21:00:00,[],212.33572202839497
669,3,20,24.742848222991984,84.40277266707315,store669@aurangabad.com,9428492697,2024-11-04 09:00:00,2024-11-04 21:00:00,[],158.3935295250241
670,3,20,24.71998246419661,84.34271473096355,store670@aurangabad.com,9298599900,2024-11-04 09:00:00,2024-11-04 21:00:00,[],284.09026377084507
671,3,21,26.034608958400604,80.66730895747985,store671@bakshpur.com,9749838916,2024-11-04 09:00:00,2024-11-04 21:00:00,[],175.8264808196925
672,3,21,25.998250966445113,80.72714638978333,store672@bakshpur.com,9037895907,2024-11-04 09:00:00,2024-11-04 21:00:00,[],106.51477812878798
673,3,21,25.909188072641935,80.83651125535974,store673@bakshpur.com,9452217860,2024-11-04 09:00:00,2024-11-04 21:00:00,[],121.47796869790244
674,3,21,25.920468010197503,80.66316737341519,store674@bakshpur.com,9163026401,2024-11-04 09:00:00,2024-11-04 21:00:00,[],164.0609045189071
675,3,21,25.857747407026782,80.85261024125877,store675@bakshpur.com,9428441929,2024-11-04 09:00:00,2024-11-04 21:00:00,[],121.84077935602261
676,3,21,25.947653727544207,80.9340203659145,store676@bakshpur.com,9532704185,2024-11-04 09:00:00,2024-11-04 21:00:00,[],314.26107954221703
677,3,21,26.057863396371552,80.772034188634,store677@bakshpur.com,9341939900,2024-11-04 09:00:00,2024-11-04 21:00:00,[],171.65891627469915
678,3,21,25.81804650201644,80.90639418106372,store678@bakshpur.com,9990428052,2024-11-04 09:00:00,2024-11-04 21:00:00,[],417.3686236262543
679,3,21,25.749329381619763,80.82281981983495,store679@bakshpur.com,9296020954,2024-11-04 09:00:00,2024-11-04 21:00:00,[],134.78584954037632
680,3,21,25.819244666159328,80.90579655129763,store680@bakshpur.com,9525024212,2024-11-04 09:00:00,2024-11-04 21:00:00,[],222.5161724108713
681,3,22,28.821108775805524,79.04795207731428,store681@bamanpuri.com,9585739589,2024-11-04 09:00:00,2024-11-04 21:00:00,[],360.03591590586524
682,3,22,28.7651230174161,79.07718305858297,store682@bamanpuri.com,9767367457,2024-11-04 09:00:00,2024-11-04 21:00:00,[],129.1914209400325
683,3,22,28.769224320397637,79.06546446504335,store683@bamanpuri.com,9468545031,2024-11-04 09:00:00,2024-11-04 21:00:00,[],246.54782201645946
684,3,22,28.738994125944043,79.06325920063223,store684@bamanpuri.com,9925015283,2024-11-04 09:00:00,2024-11-04 21:00:00,[],252.38460045511704
685,3,22,28.696923795001624,79.18395095851103,store685@bamanpuri.com,9625948820,2024-11-04 09:00:00,2024-11-04 21:00:00,[],176.50445896631453
686,3,22,28.8282698423189,79.07689998473487,store686@bamanpuri.com,9839380289,2024-11-04 09:00:00,2024-11-04 21:00:00,[],411.0627359671494
687,3,22,28.868516320625588,78.8720898395582,store687@bamanpuri.com,9668917946,2024-11-04 09:00:00,2024-11-04 21:00:00,[],282.1898075486967
688,3,22,28.85567068027944,79.11569633533216,store688@bamanpuri.com,9537471502,2024-11-04 09:00:00,2024-11-04 21:00:00,[],464.9801039886841
689,3,22,28.799130623382595,78.93140674995365,store689@bamanpuri.com,9587593947,2024-11-04 09:00:00,2024-11-04 21:00:00,[],418.57119268219685
690,3,22,28.807941942528426,79.07978835967192,store690@bamanpuri.com,9400706643,2024-11-04 09:00:00,2024-11-04 21:00:00,[],286.61303028273505
691,3,23,34.256379707935906,74.31413287255708,store691@baramula.com,9207054815,2024-11-04 09:00:00,2024-11-04 21:00:00,[],479.54723847430733
692,3,23,34.35029203275317,74.36008423178747,store692@baramula.com,9792154531,2024-11-04 09:00:00,2024-11-04 21:00:00,[],113.63293441833599
693,3,23,34.39492194415718,74.33686056081025,store693@baramula.com,9128922485,2024-11-04 09:00:00,2024-11-04 21:00:00,[],155.05550573232193
694,3,23,34.351532112392846,74.25335359057374,store694@baramula.com,9492128882,2024-11-04 09:00:00,2024-11-04 21:00:00,[],431.2993355603669
695,3,23,34.17099351678327,74.33906453180916,store695@baramula.com,9621899775,2024-11-04 09:00:00,2024-11-04 21:00:00,[],240.2547577007474
696,3,23,34.08541296154601,74.29383096271124,store696@baramula.com,9117644942,2024-11-04 09:00:00,2024-11-04 21:00:00,[],273.87775569742325
697,3,23,34.21268959817758,74.29919515138924,store697@baramula.com,9630579922,2024-11-04 09:00:00,2024-11-04 21:00:00,[],266.5327377646869
698,3,23,34.14846669610243,74.41509044722409,store698@baramula.com,9885035845,2024-11-04 09:00:00,2024-11-04 21:00:00,[],226.8954828462127
699,3,23,34.2461280144628,74.45491993281377,store699@baramula.com,9019116821,2024-11-04 09:00:00,2024-11-04 21:00:00,[],365.1990424730468
700,3,23,34.196501131549624,74.38555518726581,store700@baramula.com,9783464085,2024-11-04 09:00:00,2024-11-04 21:00:00,[],173.01528253697032
701,3,24,23.40208980996347,87.84370268649216,store701@barddhaman.com,9035896671,2024-11-04 09:00:00,2024-11-04 21:00:00,[],252.78989062260075
702,3,24,23.299104246306214,88.0308786338382,store702@barddhaman.com,9195548320,2024-11-04 09:00:00,2024-11-04 21:00:00,[],354.8728224715574
703,3,24,23.29409633811144,87.84380803840783,store703@barddhaman.com,9004995063,2024-11-04 09:00:00,2024-11-04 21:00:00,[],263.41610769165925
704,3,24,23.18370754248235,87.88580498307418,store704@barddhaman.com,9953482657,2024-11-04 09:00:00,2024-11-04 21:00:00,[],134.04597398140686
705,3,24,23.130196778875728,87.87159690961539,store705@barddhaman.com,9263287499,2024-11-04 09:00:00,2024-11-04 21:00:00,[],200.51693366140228
706,3,24,23.271476234693232,88.08717900508385,store706@barddhaman.com,9033471930,2024-11-04 09:00:00,2024-11-04 21:00:00,[],231.57065831055013
707,3,24,23.28196691634646,87.85781699671904,store707@barddhaman.com,9033588691,2024-11-04 09:00:00,2024-11-04 21:00:00,[],271.06095385765013
708,3,24,23.217087635778903,87.80352756955057,store708@barddhaman.com,9899974713,2024-11-04 09:00:00,2024-11-04 21:00:00,[],379.97553954026625
709,3,24,23.31541786870327,87.83716710910873,store709@barddhaman.com,9533100374,2024-11-04 09:00:00,2024-11-04 21:00:00,[],169.40861919548146
710,3,24,23.332360618314922,87.95211386484617,store710@barddhaman.com,9024683651,2024-11-04 09:00:00,2024-11-04 21:00:00,[],137.03572188616286
711,3,25,28.381409884264542,79.32158456181105,store711@bareilly.com,9251671145,2024-11-04 09:00:00,2024-11-04 21:00:00,[],202.6947931537049
712,3,25,28.468689083169572,79.45840188820286,store712@bareilly.com,9830558435,2024-11-04 09:00:00,2024-11-04 21:00:00,[],143.70687287488693
713,3,25,28.29400669501533,79.3824919025687,store713@bareilly.com,9691579906,2024-11-04 09:00:00,2024-11-04 21:00:00,[],230.5762352659448
714,3,25,28.22709715613723,79.34428093980173,store714@bareilly.com,9800976443,2024-11-04 09:00:00,2024-11-04 21:00:00,[],408.40919602510104
715,3,25,28.412892028307432,79.45176848517445,store715@bareilly.com,9216541126,2024-11-04 09:00:00,2024-11-04 21:00:00,[],139.61563239290933
716,3,25,28.224261115985797,79.33965754145139,store716@bareilly.com,9972074278,2024-11-04 09:00:00,2024-11-04 21:00:00,[],485.3055180098115
717,3,25,28.31498210271296,79.29492482001386,store717@bareilly.com,9950340562,2024-11-04 09:00:00,2024-11-04 21:00:00,[],414.6816650088732
718,3,25,28.38286296297483,79.29294856811498,store718@bareilly.com,9338298389,2024-11-04 09:00:00,2024-11-04 21:00:00,[],141.997244810389
719,3,25,28.367479185138457,79.35201320979017,store719@bareilly.com,9339686432,2024-11-04 09:00:00,2024-11-04 21:00:00,[],320.2254242879179
720,3,25,28.23315502758802,79.4465796930205,store720@bareilly.com,9431375191,2024-11-04 09:00:00,2024-11-04 21:00:00,[],289.82119349941433
721,4,1,30.260296359797717,74.23294910922813,store721@abohar.com,9241349322,2024-11-04 09:00:00,2024-11-04 21:00:00,[],220.5941265364499
722,4,1,29.992661274860087,74.14914572750398,store722@abohar.com,9672279208,2024-11-04 09:00:00,2024-11-04 21:00:00,[],226.06854675877872
723,4,1,30.165593192253358,74.24389716213527,store723@abohar.com,9419425769,2024-11-04 09:00:00,2024-11-04 21:00:00,[],171.9892080921952
724,4,1,30.198588505575266,74.13243462880412,store724@abohar.com,9042378749,2024-11-04 09:00:00,2024-11-04 21:00:00,[],243.40342876540691
725,4,1,30.10820752116032,74.31665682340602,store725@abohar.com,9940159729,2024-11-04 09:00:00,2024-11-04 21:00:00,[],212.19513666989394
726,4,1,30.125943586260714,74.3080261763529,store726@abohar.com,9354243045,2024-11-04 09:00:00,2024-11-04 21:00:00,[],381.848343902252
727,4,1,30.1290898508159,74.16369959699855,store727@abohar.com,9752367795,2024-11-04 09:00:00,2024-11-04 21:00:00,[],323.71128677987997
728,4,1,30.145554062203516,74.19477391250408,store728@abohar.com,9273889309,2024-11-04 09:00:00,2024-11-04 21:00:00,[],499.38381991106485
729,4,1,30.14471211766219,74.14860827436374,store729@abohar.com,9643455614,2024-11-04 09:00:00,2024-11-04 21:00:00,[],295.6466783620322
730,4,1,30.02306779446728,74.14670583432036,store730@abohar.com,9841264835,2024-11-04 09:00:00,2024-11-04 21:00:00,[],230.38376602257236
731,4,2,19.3967995729559,78.26799842690592,store731@adilabad.com,9624036094,2024-11-04 09:00:00,2024-11-04 21:00:00,[],172.19172919301036
732,4,2,19.26443877676439,78.49945565822318,store732@adilabad.com,9333343982,2024-11-04 09:00:00,2024-11-04 21:00:00,[],492.3438372985611
733,4,2,19.511171821771402,78.20192567735579,store733@adilabad.com,9585860193,2024-11-04 09:00:00,2024-11-04 21:00:00,[],138.82927423544785
734,4,2,19.527931889255637,78.2489705108694,store734@adilabad.com,9014376883,2024-11-04 09:00:00,2024-11-04 21:00:00,[],460.6377022262846
735,4,2,19.43366050906366,78.33118646555982,store735@adilabad.com,9254415491,2024-11-04 09:00:00,2024-11-04 21:00:00,[],498.77771778865923
736,4,2,19.50339273483834,78.26436417336006,store736@adilabad.com,9442264850,2024-11-04 09:00:00,2024-11-04 21:00:00,[],364.39283858144427
737,4,2,19.51038444166067,78.33724829695718,store737@adilabad.com,9830690855,2024-11-04 09:00:00,2024-11-04 21:00:00,[],363.86667604893915
738,4,2,19.525365256437595,78.31939698343221,store738@adilabad.com,9410441726,2024-11-04 09:00:00,2024-11-04 21:00:00,[],253.8677049708927
739,4,2,19.413564065194826,78.42123087551326,store739@adilabad.com,9826855414,2024-11-04 09:00:00,2024-11-04 21:00:00,[],215.25207153562613
740,4,2,19.584350076600288,78.34961562642539,store740@adilabad.com,9170235514,2024-11-04 09:00:00,2024-11-04 21:00:00,[],127.52134092355988
741,4,3,24.004195549816856,91.25720872462504,store741@agartala.com,9964283823,2024-11-04 09:00:00,2024-11-04 21:00:00,[],348.8215349641733
742,4,3,23.816248524070627,91.25268586599249,store742@agartala.com,9467951088,2024-11-04 09:00:00,2024-11-04 21:00:00,[],463.7946183557344
743,4,3,23.83824781725056,91.27708536991467,store743@agartala.com,9220247440,2024-11-04 09:00:00,2024-11-04 21:00:00,[],432.83416728898476
744,4,3,23.836639686328905,91.27971951069023,store744@agartala.com,9208851188,2024-11-04 09:00:00,2024-11-04 21:00:00,[],264.5165830755142
745,4,3,23.837406059489293,91.28168868259073,store745@agartala.com,9794590827,2024-11-04 09:00:00,2024-11-04 21:00:00,[],282.38761542127986
746,4,3,23.820049312730827,91.3325671824793,store746@agartala.com,9361626127,2024-11-04 09:00:00,2024-11-04 21:00:00,[],296.55255706040043
747,4,3,23.957442335549604,91.27033083025754,store747@agartala.com,9907465953,2024-11-04 09:00:00,2024-11-04 21:00:00,[],117.18501253727669
748,4,3,23.92927808713812,91.1093013825225,store748@agartala.com,9495145536,2024-11-04 09:00:00,2024-11-04 21:00:00,[],428.0865163355105
749,4,3,23.653944614197968,91.31071689565928,store749@agartala.com,9634079344,2024-11-04 09:00:00,2024-11-04 21:00:00,[],301.1078217993423
750,4,3,23.80625785074632,91.43913307989997,store750@agartala.com,9125451530,2024-11-04 09:00:00,2024-11-04 21:00:00,[],184.20158731216975
751,4,4,27.19518344286809,78.06534362548526,store751@agra.com,9358704168,2024-11-04 09:00:00,2024-11-04 21:00:00,[],427.35358655900706
752,4,4,27.133625235274465,78.03801967708262,store752@agra.com,9885562739,2024-11-04 09:00:00,2024-11-04 21:00:00,[],399.87351744372694
753,4,4,27.159494707201205,78.04087632749975,store753@agra.com,9595828590,2024-11-04 09:00:00,2024-11-04 21:00:00,[],446.3899477006987
754,4,4,27.126358689358696,78.068453176998,store754@agra.com,9186216056,2024-11-04 09:00:00,2024-11-04 21:00:00,[],325.00121102686387
755,4,4,27.136764786820137,78.0213124385124,store755@agra.com,9433601322,2024-11-04 09:00:00,2024-11-04 21:00:00,[],273.9817548304907
756,4,4,27.15814692899415,77.92699739856845,store756@agra.com,9057691914,2024-11-04 09:00:00,2024-11-04 21:00:00,[],479.0221180928725
757,4,4,27.176296958550132,77.98551625139845,store757@agra.com,9619670469,2024-11-04 09:00:00,2024-11-04 21:00:00,[],163.73455656836313
758,4,4,27.18267651202281,77.97304097090563,store758@agra.com,9007964649,2024-11-04 09:00:00,2024-11-04 21:00:00,[],305.0719862072904
759,4,4,27.167328116162288,77.91049917131836,store759@agra.com,9698606546,2024-11-04 09:00:00,2024-11-04 21:00:00,[],471.525930356498
760,4,4,27.233177681067293,77.99744800422924,store760@agra.com,9400380422,2024-11-04 09:00:00,2024-11-04 21:00:00,[],189.30154047140783
761,4,5,19.075622150590767,74.83152722011012,store761@ahmadnagar.com,9852688047,2024-11-04 09:00:00,2024-11-04 21:00:00,[],139.03193504919176
762,4,5,19.092709934523775,74.71715771972603,store762@ahmadnagar.com,9247599881,2024-11-04 09:00:00,2024-11-04 21:00:00,[],298.2794062350816
763,4,5,19.072885579827776,74.71402125275394,store763@ahmadnagar.com,9496274847,2024-11-04 09:00:00,2024-11-04 21:00:00,[],170.13005986306257
764,4,5,19.0876487473029,74.69837022004587,store764@ahmadnagar.com,9426702268,2024-11-04 09:00:00,2024-11-04 21:00:00,[],281.7110876212257
765,4,5,19.13778755652209,74.71991077095853,store765@ahmadnagar.com,9772757539,2024-11-04 09:00:00,2024-11-04 21:00:00,[],396.59515666779845
766,4,5,19.126822963289595,74.82849624122187,store766@ahmadnagar.com,9931672212,2024-11-04 09:00:00,2024-11-04 21:00:00,[],234.2245173038781
767,4,5,19.03359518186767,74.75293751275196,store767@ahmadnagar.com,9224798122,2024-11-04 09:00:00,2024-11-04 21:00:00,[],322.9236271706966
768,4,5,19.142431372918,74.71892375476901,store768@ahmadnagar.com,9199305282,2024-11-04 09:00:00,2024-11-04 21:00:00,[],101.5243591049972
769,4,5,19.07567986987292,74.74649527602125,store769@ahmadnagar.com,9630882055,2024-11-04 09:00:00,2024-11-04 21:00:00,[],369.5410898561398
770,4,5,19.086448437063286,74.73640021901554,store770@ahmadnagar.com,9291264075,2024-11-04 09:00:00,2024-11-04 21:00:00,[],383.3587131317707
771,4,6,22.994540038648687,72.64186669174478,store771@ahmedabad.com,9255634584,2024-11-04 09:00:00,2024-11-04 21:00:00,[],245.93550344426401
772,4,6,23.048330412488752,72.69930209201813,store772@ahmedabad.com,9293329165,2024-11-04 09:00:00,2024-11-04 21:00:00,[],140.08909879500987
773,4,6,22.931162120636813,72.49840598060908,store773@ahmedabad.com,9692360494,2024-11-04 09:00:00,2024-11-04 21:00:00,[],410.90838928398244
774,4,6,23.028385203318273,72.56395739828615,store774@ahmedabad.com,9695963701,2024-11-04 09:00:00,2024-11-04 21:00:00,[],238.29983383232735
775,4,6,23.060807526932074,72.44219808050468,store775@ahmedabad.com,9158389377,2024-11-04 09:00:00,2024-11-04 21:00:00,[],496.22038007083887
776,4,6,23.116795672869323,72.47168161235737,store776@ahmedabad.com,9327667658,2024-11-04 09:00:00,2024-11-04 21:00:00,[],348.2773783170205
777,4,6,23.02012669902003,72.5855398087606,store777@ahmedabad.com,9216913251,2024-11-04 09:00:00,2024-11-04 21:00:00,[],434.8648337526079
778,4,6,23.021339694911624,72.57940318466414,store778@ahmedabad.com,9219586520,2024-11-04 09:00:00,2024-11-04 21:00:00,[],428.7188222021206
779,4,6,23.033730587886588,72.66307027099904,store779@ahmedabad.com,9703041083,2024-11-04 09:00:00,2024-11-04 21:00:00,[],304.12475349165743
780,4,6,22.908468448816528,72.66157823210604,store780@ahmedabad.com,9094619998,2024-11-04 09:00:00,2024-11-04 21:00:00,[],219.5601777676827
781,4,7,23.61282113930836,92.58598783821247,store781@aizawl  .com,9585510108,2024-11-04 09:00:00,2024-11-04 21:00:00,[],153.34227502508796
782,4,7,23.751882287778887,92.47642245822915,store782@aizawl  .com,9541335040,2024-11-04 09:00:00,2024-11-04 21:00:00,[],441.82732717071207
783,4,7,23.604487115255647,92.696584769157,store783@aizawl  .com,9779371485,2024-11-04 09:00:00,2024-11-04 21:00:00,[],295.27901123632114
784,4,7,23.76926627297274,92.65554345368682,store784@aizawl  .com,9134072261,2024-11-04 09:00:00,2024-11-04 21:00:00,[],355.4699034725894
785,4,7,23.70050027003661,92.69925668083164,store785@aizawl  .com,9630572338,2024-11-04 09:00:00,2024-11-04 21:00:00,[],485.94163384843216
786,4,7,23.80020795748265,92.71537340870839,store786@aizawl  .com,9634250647,2024-11-04 09:00:00,2024-11-04 21:00:00,[],254.55803387568864
787,4,7,23.76180394973821,92.68108456170812,store787@aizawl  .com,9876414280,2024-11-04 09:00:00,2024-11-04 21:00:00,[],442.051387704331
788,4,7,23.712954811315697,92.51463545028392,store788@aizawl  .com,9390980414,2024-11-04 09:00:00,2024-11-04 21:00:00,[],198.2288403355141
789,4,7,23.613353374253837,92.58614395520878,store789@aizawl  .com,9839602008,2024-11-04 09:00:00,2024-11-04 21:00:00,[],148.44922490556246
790,4,7,23.79165943152143,92.68039063545878,store790@aizawl  .com,9930210674,2024-11-04 09:00:00,2024-11-04 21:00:00,[],430.9539696271057
791,4,9,20.639649910275132,76.93741660676747,store791@akola.com,9875862376,2024-11-04 09:00:00,2024-11-04 21:00:00,[],202.03298105870368
792,4,9,20.6688454974298,77.03092083430784,store792@akola.com,9364023121,2024-11-04 09:00:00,2024-11-04 21:00:00,[],449.21582091076505
793,4,9,20.74312353141142,77.02592860991685,store793@akola.com,9167628444,2024-11-04 09:00:00,2024-11-04 21:00:00,[],309.10502558870485
794,4,9,20.75706697763142,77.10884124634806,store794@akola.com,9790036580,2024-11-04 09:00:00,2024-11-04 21:00:00,[],424.2636421096462
795,4,9,20.771845140117705,76.98861085571828,store795@akola.com,9983479942,2024-11-04 09:00:00,2024-11-04 21:00:00,[],120.3563885413503
796,4,9,20.701584252695106,76.95728407998953,store796@akola.com,9559846558,2024-11-04 09:00:00,2024-11-04 21:00:00,[],469.42106281553254
797,4,9,20.60173215656686,77.02530304743959,store797@akola.com,9033651417,2024-11-04 09:00:00,2024-11-04 21:00:00,[],425.27580823450876
798,4,9,20.74841342662953,76.98613771596115,store798@akola.com,9255058682,2024-11-04 09:00:00,2024-11-04 21:00:00,[],385.030477038535
799,4,9,20.709347953765967,76.99805258851718,store799@akola.com,9116044453,2024-11-04 09:00:00,2024-11-04 21:00:00,[],203.82948608907452
800,4,9,20.73978272159548,76.90875171225211,store800@akola.com,9236910654,2024-11-04 09:00:00,2024-11-04 21:00:00,[],416.52325605139947
801,4,10,9.451764558463372,76.27581635253227,store801@alappuzha.com,9488719523,2024-11-04 09:00:00,2024-11-04 21:00:00,[],389.00019935025057
802,4,10,9.50524092595621,76.32670831009483,store802@alappuzha.com,9991473584,2024-11-04 09:00:00,2024-11-04 21:00:00,[],201.69261778924277
803,4,10,9.526397378489733,76.30837453442491,store803@alappuzha.com,9400541065,2024-11-04 09:00:00,2024-11-04 21:00:00,[],233.47697861884163
804,4,10,9.427926914846333,76.30892328152562,store804@alappuzha.com,9826247129,2024-11-04 09:00:00,2024-11-04 21:00:00,[],309.38358581285087
805,4,10,9.519551682305071,76.34452506457379,store805@alappuzha.com,9151258914,2024-11-04 09:00:00,2024-11-04 21:00:00,[],363.64682079440354
806,4,10,9.3877009920019,76.38484876132735,store806@alappuzha.com,9050384789,2024-11-04 09:00:00,2024-11-04 21:00:00,[],335.7250324795511
807,4,10,9.494606215237857,76.3183669728213,store807@alappuzha.com,9181903778,2024-11-04 09:00:00,2024-11-04 21:00:00,[],288.9399243765746
808,4,10,9.52755748666446,76.38643274858454,store808@alappuzha.com,9360323365,2024-11-04 09:00:00,2024-11-04 21:00:00,[],331.9055010017204
809,4,10,9.49309089644546,76.32821655382074,store809@alappuzha.com,9915702588,2024-11-04 09:00:00,2024-11-04 21:00:00,[],131.26541168621804
810,4,10,9.515843981185276,76.37192611314431,store810@alappuzha.com,9903973088,2024-11-04 09:00:00,2024-11-04 21:00:00,[],329.0301275887781
811,4,11,27.854052775400728,78.05901051121826,store811@aligarh.com,9051871392,2024-11-04 09:00:00,2024-11-04 21:00:00,[],497.07668563166425
812,4,11,27.804833207750434,78.18800219879645,store812@aligarh.com,9791276213,2024-11-04 09:00:00,2024-11-04 21:00:00,[],269.80210679593046
813,4,11,27.97317651874516,78.07296038132448,store813@aligarh.com,9817538789,2024-11-04 09:00:00,2024-11-04 21:00:00,[],353.1147846902581
814,4,11,27.870569428875967,77.83306540615855,store814@aligarh.com,9432854569,2024-11-04 09:00:00,2024-11-04 21:00:00,[],163.6948308916421
815,4,11,27.689557761579326,78.0180596648225,store815@aligarh.com,9219991399,2024-11-04 09:00:00,2024-11-04 21:00:00,[],433.89458359018096
816,4,11,27.96711071574988,77.93804402418937,store816@aligarh.com,9434915731,2024-11-04 09:00:00,2024-11-04 21:00:00,[],142.13233422486923
817,4,11,27.88610821238999,78.09523954258219,store817@aligarh.com,9429803989,2024-11-04 09:00:00,2024-11-04 21:00:00,[],148.82865009118188
818,4,11,27.83403621251436,78.06216817354274,store818@aligarh.com,9047727630,2024-11-04 09:00:00,2024-11-04 21:00:00,[],151.04286981381864
819,4,11,27.71041398909972,78.17167563207437,store819@aligarh.com,9014200379,2024-11-04 09:00:00,2024-11-04 21:00:00,[],269.341093937871
820,4,11,27.99173590824455,78.18308188906181,store820@aligarh.com,9047346206,2024-11-04 09:00:00,2024-11-04 21:00:00,[],490.81343093184296
821,4,12,26.461554114821688,89.45669526986187,store821@alipurduar.com,9259477201,2024-11-04 09:00:00,2024-11-04 21:00:00,[],114.06815504134507
822,4,12,26.498233127666747,89.49345506265013,store822@alipurduar.com,9936862019,2024-11-04 09:00:00,2024-11-04 21:00:00,[],384.5854152888493
823,4,12,26.522627029648966,89.56614551725107,store823@alipurduar.com,9169474493,2024-11-04 09:00:00,2024-11-04 21:00:00,[],482.3280186086181
824,4,12,26.435627130075158,89.49069852840937,store824@alipurduar.com,9636962317,2024-11-04 09:00:00,2024-11-04 21:00:00,[],100.23591206092375
825,4,12,26.481934036786747,89.56864958721064,store825@alipurduar.com,9575786388,2024-11-04 09:00:00,2024-11-04 21:00:00,[],379.02353512637205
826,4,12,26.424530129212624,89.54967709460313,store826@alipurduar.com,9274984653,2024-11-04 09:00:00,2024-11-04 21:00:00,[],196.83466916490278
827,4,12,26.51099710510363,89.44911406319699,store827@alipurduar.com,9007236264,2024-11-04 09:00:00,2024-11-04 21:00:00,[],335.1647651740144
828,4,12,26.42106596582758,89.58686165074757,store828@alipurduar.com,9417924123,2024-11-04 09:00:00,2024-11-04 21:00:00,[],345.1203792359694
829,4,12,26.50797363324069,89.49132365806835,store829@alipurduar.com,9507651234,2024-11-04 09:00:00,2024-11-04 21:00:00,[],221.55491452543248
830,4,12,26.492499004141717,89.54520544446304,store830@alipurduar.com,9913700830,2024-11-04 09:00:00,2024-11-04 21:00:00,[],106.84750612655809
831,4,13,25.478081111492713,81.83445699051231,store831@allahabad.com,9425957090,2024-11-04 09:00:00,2024-11-04 21:00:00,[],177.39230416019723
832,4,13,25.48476854092955,81.92992553693566,store832@allahabad.com,9575973821,2024-11-04 09:00:00,2024-11-04 21:00:00,[],314.7897693321646
833,4,13,25.55500637317528,81.8577535519537,store833@allahabad.com,9318121733,2024-11-04 09:00:00,2024-11-04 21:00:00,[],229.70235815683165
834,4,13,25.524936544000784,81.92157629592974,store834@allahabad.com,9802642735,2024-11-04 09:00:00,2024-11-04 21:00:00,[],414.49817658644815
835,4,13,25.415154959295172,81.92044375876748,store835@allahabad.com,9485101352,2024-11-04 09:00:00,2024-11-04 21:00:00,[],482.3061525484975
836,4,13,25.5158029515236,81.79631052021062,store836@allahabad.com,9196642246,2024-11-04 09:00:00,2024-11-04 21:00:00,[],171.61366122015136
837,4,13,25.43881893767243,81.71449240954229,store837@allahabad.com,9421676122,2024-11-04 09:00:00,2024-11-04 21:00:00,[],297.40142633465956
838,4,13,25.401364519355308,81.80970020320159,store838@allahabad.com,9486320021,2024-11-04 09:00:00,2024-11-04 21:00:00,[],347.62691101158964
839,4,13,25.455326051628198,81.85349887383218,store839@allahabad.com,9462025380,2024-11-04 09:00:00,2024-11-04 21:00:00,[],382.70854529549524
840,4,13,25.430106973794672,81.95119318221278,store840@allahabad.com,9094776371,2024-11-04 09:00:00,2024-11-04 21:00:00,[],423.5177754658956
841,4,14,27.595592079726313,76.57264283215983,store841@alwar.com,9606344839,2024-11-04 09:00:00,2024-11-04 21:00:00,[],136.18629540954115
842,4,14,27.60991641508804,76.6751984364977,store842@alwar.com,9477418854,2024-11-04 09:00:00,2024-11-04 21:00:00,[],134.23677885084084
843,4,14,27.651047697777273,76.655320137369,store843@alwar.com,9398916925,2024-11-04 09:00:00,2024-11-04 21:00:00,[],428.0232950874428
844,4,14,27.577255830435888,76.59582994468433,store844@alwar.com,9533357866,2024-11-04 09:00:00,2024-11-04 21:00:00,[],443.62137794495396
845,4,14,27.639769556920903,76.83565515517522,store845@alwar.com,9975108817,2024-11-04 09:00:00,2024-11-04 21:00:00,[],329.8145317968765
846,4,14,27.463814677113294,76.39231879582555,store846@alwar.com,9416742074,2024-11-04 09:00:00,2024-11-04 21:00:00,[],356.58330622733183
847,4,14,27.725637306988748,76.64742647240955,store847@alwar.com,9381672413,2024-11-04 09:00:00,2024-11-04 21:00:00,[],350.5173031396557
848,4,14,27.584074353549568,76.6242371838831,store848@alwar.com,9103555984,2024-11-04 09:00:00,2024-11-04 21:00:00,[],334.98985942205957
