Request_id,Customer_id,company_id,operator_id,store_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
195,195,6,5,66,23.733514055766182,92.92862332765185,7,Address_195,"[(1, 14), (2, 19), (3, 11), (1, 3)]",2024-11-04 09:00:00
196,196,1,9,1265,23.741505511654694,92.72640877895485,7,Address_196,"[(3, 5), (5, 4), (1, 8), (4, 12), (4, 7)]",2024-11-04 09:00:00
197,197,7,3,70,23.644238987364766,92.78435867821875,7,Address_197,"[(4, 11), (2, 14), (5, 2)]",2024-11-04 09:00:00
198,198,8,6,62,23.72250781477517,92.43840027182307,7,Address_198,"[(2, 9), (2, 12), (4, 17), (5, 15), (5, 13), (1, 3)]",2024-11-04 09:00:00
199,199,10,10,783,23.755070080865472,92.85311918936259,7,Address_199,"[(3, 18), (1, 6), (1, 18), (3, 8)]",2024-11-04 09:00:00
200,200,7,4,1746,23.957169450485342,92.70752486508053,7,Address_200,"[(3, 1), (1, 8), (1, 12), (2, 3), (5, 10)]",2024-11-04 09:00:00
201,201,6,1,1028,23.671591271118963,92.69685078736306,7,Address_201,"[(5, 1), (2, 1), (1, 17)]",2024-11-04 09:00:00
202,202,2,7,63,23.7494496174792,92.76286319600271,7,Address_202,"[(1, 16), (3, 12), (3, 19), (2, 4), (4, 10), (4, 11)]",2024-11-04 09:00:00
203,203,8,7,782,23.956574387325432,92.84762076796441,7,Address_203,"[(4, 20), (5, 17), (2, 12), (4, 20), (1, 9), (1, 5)]",2024-11-04 09:00:00
204,204,10,3,787,23.694667933042442,92.86066675834897,7,Address_204,"[(4, 10), (4, 6), (1, 10), (1, 16)]",2024-11-04 09:00:00
205,205,2,4,1024,23.631144372369395,92.85079073427693,7,Address_205,"[(1, 14), (2, 12), (5, 12), (1, 5), (5, 5), (5, 1)]",2024-11-04 09:00:00
206,206,2,8,548,23.727819599008768,92.69753488955604,7,Address_206,"[(5, 13), (1, 7)]",2024-11-04 09:00:00
207,207,5,3,1745,23.87309302152159,92.8270157273435,7,Address_207,"[(5, 16), (4, 3), (1, 6), (4, 2), (2, 7), (2, 3)]",2024-11-04 09:00:00
208,208,2,3,1030,23.747315349079834,92.65707347759363,7,Address_208,"[(4, 5), (2, 14), (2, 8), (1, 11), (4, 18)]",2024-11-04 09:00:00
209,209,7,1,1986,23.767672990523305,92.93198192538084,7,Address_209,"[(3, 20), (1, 17)]",2024-11-04 09:00:00
210,210,2,3,1269,23.67006521189874,92.62994250882387,7,Address_210,"[(2, 4), (3, 4), (1, 20), (4, 3), (1, 1), (3, 13)]",2024-11-04 09:00:00
211,211,8,5,1518,20.60081102813791,76.95779800026915,9,Address_211,"[(4, 18), (1, 5), (3, 20)]",2024-11-04 09:00:00
212,212,3,6,2236,20.70072046794003,77.05041011361692,9,Address_212,"[(1, 7), (3, 19), (2, 20)]",2024-11-04 09:00:00
213,213,8,8,80,20.618162838197183,76.95588804414902,9,Address_213,"[(1, 3), (5, 13), (4, 4), (3, 15), (4, 6), (4, 8)]",2024-11-04 09:00:00
214,214,7,2,1033,20.61343486959268,76.93103878948583,9,Address_214,"[(5, 20), (4, 9), (1, 8)]",2024-11-04 09:00:00
215,215,3,5,1035,20.606223267814286,76.9439779320883,9,Address_215,"[(4, 4), (4, 10), (3, 20), (5, 16), (3, 1), (3, 14)]",2024-11-04 09:00:00
216,216,9,1,796,20.731401690065375,76.9498270570672,9,Address_216,"[(3, 7)]",2024-11-04 09:00:00
217,217,7,9,1031,20.731890516957193,77.00534708455444,9,Address_217,"[(5, 9), (4, 8), (4, 11)]",2024-11-04 09:00:00
218,218,4,2,1755,20.810181904269232,77.07935220240782,9,Address_218,"[(2, 4), (5, 8)]",2024-11-04 09:00:00
219,219,10,10,1755,20.73869069940128,77.0105979909441,9,Address_219,"[(3, 12), (4, 4), (2, 16)]",2024-11-04 09:00:00
220,220,10,9,78,20.683729949243553,77.00877408659522,9,Address_220,"[(5, 7), (3, 9)]",2024-11-04 09:00:00
221,221,3,2,1997,20.714383529753068,76.99463208501217,9,Address_221,"[(1, 13), (1, 18), (3, 11), (5, 7), (5, 2)]",2024-11-04 09:00:00
222,222,8,2,1277,20.712990096673575,77.03381102221904,9,Address_222,"[(4, 8), (1, 1), (3, 12), (1, 3), (5, 2)]",2024-11-04 09:00:00
223,223,7,4,78,20.777294900669332,76.88239724289792,9,Address_223,"[(1, 2)]",2024-11-04 09:00:00
224,224,10,10,559,20.67316139895863,76.97936734642253,9,Address_224,"[(3, 3)]",2024-11-04 09:00:00
225,225,7,6,1275,20.7086065245839,77.0042905318874,9,Address_225,"[(4, 1), (3, 7), (5, 14), (1, 7), (5, 12)]",2024-11-04 09:00:00
226,226,10,10,796,20.686514474989863,77.00765724199918,9,Address_226,"[(5, 18), (1, 6), (5, 5)]",2024-11-04 09:00:00
227,227,4,6,1515,20.75824202876631,77.02687121356075,9,Address_227,"[(1, 19), (4, 11), (4, 12), (1, 10), (4, 1)]",2024-11-04 09:00:00
228,228,9,3,559,20.69673337142794,76.98767970707358,9,Address_228,"[(3, 20)]",2024-11-04 09:00:00
229,229,3,1,318,20.71455214770561,76.97295051097252,9,Address_229,"[(4, 11)]",2024-11-04 09:00:00
230,230,7,1,1038,20.709544879373887,76.99029487852712,9,Address_230,"[(2, 14), (4, 1), (1, 2)]",2024-11-04 09:00:00
231,231,9,1,2239,20.734066255654763,76.98968818382717,9,Address_231,"[(1, 11), (3, 11), (5, 17)]",2024-11-04 09:00:00
232,232,5,1,1273,20.735025506532512,77.06968615869638,9,Address_232,"[(5, 15), (4, 13)]",2024-11-04 09:00:00
233,233,4,9,794,20.638812685278243,76.92381199959121,9,Address_233,"[(3, 17)]",2024-11-04 09:00:00
234,234,5,8,1999,20.769152858685064,77.02687322795973,9,Address_234,"[(1, 4), (4, 13), (5, 2), (2, 19), (5, 12), (1, 16)]",2024-11-04 09:00:00
235,235,5,3,793,20.693527908179608,76.86164760848585,9,Address_235,"[(3, 2), (5, 5), (4, 16)]",2024-11-04 09:00:00
236,236,8,6,2234,20.668139573023335,77.08288845109405,9,Address_236,"[(1, 12)]",2024-11-04 09:00:00
237,237,7,1,73,20.746807220020827,76.91631882708977,9,Address_237,"[(1, 6)]",2024-11-04 09:00:00
238,238,10,6,796,20.700802113511003,76.99783969969714,9,Address_238,"[(3, 5)]",2024-11-04 09:00:00
239,239,5,6,1277,20.640547566431692,77.00453740378961,9,Address_239,"[(2, 8), (1, 17)]",2024-11-04 09:00:00
240,240,10,5,560,20.644044111206565,76.93071053344656,9,Address_240,"[(3, 3), (5, 18), (3, 13)]",2024-11-04 09:00:00
241,241,5,9,2246,9.602172556249208,76.31592040223597,10,Address_241,"[(5, 7), (5, 8), (4, 13), (3, 11), (5, 10)]",2024-11-04 09:00:00
242,242,6,7,1530,9.542172930882844,76.31538624896129,10,Address_242,"[(2, 16), (2, 15), (2, 5), (2, 18), (4, 18), (4, 18)]",2024-11-04 09:00:00
243,243,5,1,1289,9.40748165721892,76.37682399155352,10,Address_243,"[(3, 12)]",2024-11-04 09:00:00
244,244,6,4,1043,9.501251913760393,76.26111034873327,10,Address_244,"[(1, 11), (1, 19), (2, 17), (3, 14)]",2024-11-04 09:00:00
245,245,2,9,563,9.468191091230194,76.30272659474016,10,Address_245,"[(3, 5), (1, 2), (1, 16), (3, 10)]",2024-11-04 09:00:00
246,246,5,7,568,9.491733885235991,76.34979667922552,10,Address_246,"[(3, 17), (3, 4), (5, 7), (2, 19), (3, 6)]",2024-11-04 09:00:00
247,247,4,1,1041,9.488256623815388,76.32018005957559,10,Address_247,"[(1, 13)]",2024-11-04 09:00:00
248,248,4,4,1763,9.356772849389547,76.30209682359035,10,Address_248,"[(3, 5)]",2024-11-04 09:00:00
249,249,6,8,2244,9.614730721809577,76.33081249301271,10,Address_249,"[(1, 12), (1, 19)]",2024-11-04 09:00:00
250,250,5,6,1767,9.464041382107894,76.43486199437193,10,Address_250,"[(2, 10), (5, 6), (3, 12), (1, 13), (1, 10)]",2024-11-04 09:00:00
251,251,4,9,321,9.587399690301291,76.30192466019318,10,Address_251,"[(3, 15)]",2024-11-04 09:00:00
252,252,6,6,2250,9.596687944714601,76.3925460896372,10,Address_252,"[(5, 18), (3, 16), (4, 18), (4, 15), (2, 17), (4, 14)]",2024-11-04 09:00:00
253,253,6,5,330,9.484527495368491,76.30688591027912,10,Address_253,"[(4, 7), (5, 13), (1, 6), (5, 11)]",2024-11-04 09:00:00
254,254,4,3,1766,9.528209457676223,76.33113139113195,10,Address_254,"[(1, 16), (5, 1), (3, 17)]",2024-11-04 09:00:00
255,255,4,6,327,9.54933253002186,76.43797037211944,10,Address_255,"[(2, 15)]",2024-11-04 09:00:00
256,256,5,10,2007,9.46481913675966,76.34932231661725,10,Address_256,"[(4, 11), (1, 12)]",2024-11-04 09:00:00
257,257,4,6,322,9.487908123394348,76.3839295460823,10,Address_257,"[(2, 18), (1, 6), (5, 1), (4, 2), (3, 18), (2, 10)]",2024-11-04 09:00:00
258,258,5,1,1769,9.563281096377162,76.40083059760981,10,Address_258,"[(3, 3), (3, 6), (2, 19), (4, 5), (3, 9)]",2024-11-04 09:00:00
259,259,2,9,1530,9.611133835693204,76.40891354662308,10,Address_259,"[(3, 12), (1, 3), (1, 6), (4, 18), (3, 19), (4, 6)]",2024-11-04 09:00:00
260,260,5,4,2009,9.499007432525538,76.32433209418114,10,Address_260,"[(5, 17), (1, 10)]",2024-11-04 09:00:00
261,261,5,1,2248,9.46127946413302,76.36046586578941,10,Address_261,"[(1, 5), (5, 5), (5, 10), (4, 18)]",2024-11-04 09:00:00
262,262,5,9,82,9.497609622097526,76.42053304994006,10,Address_262,"[(5, 8), (4, 5)]",2024-11-04 09:00:00
263,263,4,6,1763,9.39343065748202,76.32829299673608,10,Address_263,"[(2, 19), (2, 4), (1, 18)]",2024-11-04 09:00:00
264,264,5,5,1768,9.576539541935862,76.44869215933423,10,Address_264,"[(1, 8), (5, 2), (1, 12), (4, 3)]",2024-11-04 09:00:00
265,265,5,9,1283,9.529089302847458,76.29631710227859,10,Address_265,"[(4, 13), (4, 12), (4, 14), (2, 4)]",2024-11-04 09:00:00
266,266,5,2,330,9.363779952239813,76.30329719090474,10,Address_266,"[(5, 9), (2, 8), (1, 17), (3, 7), (5, 14), (2, 13)]",2024-11-04 09:00:00
267,267,6,9,1281,9.56629331322369,76.32263330432544,10,Address_267,"[(2, 13), (4, 19), (4, 11)]",2024-11-04 09:00:00
268,268,4,2,1288,9.522435477948713,76.34887774088003,10,Address_268,"[(4, 11), (3, 4), (3, 2), (4, 12), (3, 4)]",2024-11-04 09:00:00
269,269,5,5,801,9.469552195166408,76.36383751371166,10,Address_269,"[(1, 12), (3, 15), (1, 20), (5, 8), (4, 7)]",2024-11-04 09:00:00
270,270,5,6,1766,9.443692199751174,76.39850478257837,10,Address_270,"[(2, 18), (4, 5), (3, 4), (1, 5), (1, 11)]",2024-11-04 09:00:00
271,271,1,4,815,28.076967154942363,78.06698560030985,11,Address_271,"[(4, 13), (1, 5)]",2024-11-04 09:00:00
272,272,1,4,2018,27.8530482653257,77.95177030793083,11,Address_272,"[(1, 4), (1, 16)]",2024-11-04 09:00:00
273,273,4,2,2012,27.710710524405346,77.98575443057321,11,Address_273,"[(3, 10), (4, 1), (3, 15), (4, 7)]",2024-11-04 09:00:00
274,274,1,3,1777,27.85489130890158,77.91072418070041,11,Address_274,"[(4, 18), (2, 11), (5, 12), (5, 12), (4, 15), (4, 9)]",2024-11-04 09:00:00
275,275,1,6,574,27.96948921638652,77.87671689918893,11,Address_275,"[(5, 14), (2, 8), (2, 11), (1, 13), (5, 6)]",2024-11-04 09:00:00
276,276,1,2,1535,27.97525039656147,78.25838877286313,11,Address_276,"[(1, 15), (1, 9), (1, 17), (4, 11), (3, 8), (1, 3)]",2024-11-04 09:00:00
277,277,1,10,1296,27.853289870760086,78.04379668283403,11,Address_277,"[(3, 4), (2, 8), (5, 4), (4, 7), (2, 5)]",2024-11-04 09:00:00
278,278,4,4,1537,27.740922753922767,78.00951390211263,11,Address_278,"[(5, 18), (5, 19), (1, 7), (2, 17), (3, 13), (3, 18)]",2024-11-04 09:00:00
279,279,4,2,335,27.822792868837986,78.20932697377839,11,Address_279,"[(1, 20), (3, 9)]",2024-11-04 09:00:00
280,280,1,7,337,28.045964534169002,77.94846652270901,11,Address_280,"[(4, 4), (4, 17)]",2024-11-04 09:00:00
281,281,9,9,1771,27.83162003643714,78.04198114971189,11,Address_281,"[(1, 16), (3, 8), (3, 12), (3, 5)]",2024-11-04 09:00:00
282,282,4,4,2254,27.868448161091536,78.07923953171786,11,Address_282,"[(5, 11), (2, 14), (2, 15)]",2024-11-04 09:00:00
283,283,1,9,2251,27.915167995232114,78.06579050497058,11,Address_283,"[(4, 20), (3, 20), (2, 11), (4, 1), (2, 10)]",2024-11-04 09:00:00
284,284,9,1,576,27.735049646110376,78.15715048480604,11,Address_284,"[(2, 9), (4, 9), (2, 7), (5, 3)]",2024-11-04 09:00:00
285,285,4,5,817,27.739483707347333,77.93668525880733,11,Address_285,"[(2, 20), (5, 18), (5, 16)]",2024-11-04 09:00:00
286,286,4,8,578,27.860198747261812,78.05789316901543,11,Address_286,"[(5, 1), (3, 6), (2, 17)]",2024-11-04 09:00:00
287,287,1,8,819,27.84386752950949,78.13628417936734,11,Address_287,"[(4, 4)]",2024-11-04 09:00:00
288,288,1,4,1771,27.9626266757221,77.87918838967255,11,Address_288,"[(2, 7), (3, 19), (4, 13), (2, 5), (1, 3)]",2024-11-04 09:00:00
289,289,1,6,1057,27.72753284012215,78.10140291587686,11,Address_289,"[(5, 16), (4, 17), (5, 11), (4, 5), (2, 6), (2, 7)]",2024-11-04 09:00:00
290,290,9,7,2254,27.87155677216612,78.08399058946571,11,Address_290,"[(1, 14), (4, 17), (2, 19), (1, 5)]",2024-11-04 09:00:00
291,291,1,5,2020,27.922351618263782,78.05169619219997,11,Address_291,"[(3, 13)]",2024-11-04 09:00:00
292,292,1,1,1774,27.687124746696092,78.09454396687279,11,Address_292,"[(2, 5), (1, 16), (2, 3), (5, 15), (2, 17), (4, 1)]",2024-11-04 09:00:00
293,293,9,3,2015,27.943958308419308,78.15073657107276,11,Address_293,"[(5, 7)]",2024-11-04 09:00:00
294,294,1,1,1056,27.87456236560738,78.08314787257885,11,Address_294,"[(3, 6), (1, 9)]",2024-11-04 09:00:00
295,295,9,7,1053,27.992812732644587,78.05060916782375,11,Address_295,"[(3, 3), (1, 4), (2, 2), (3, 2)]",2024-11-04 09:00:00
296,296,9,6,340,27.809954334833876,78.09130450546,11,Address_296,"[(5, 9)]",2024-11-04 09:00:00
297,297,9,9,1052,27.78734308671872,78.18674671955604,11,Address_297,"[(5, 15), (3, 7), (3, 5), (3, 9), (3, 4)]",2024-11-04 09:00:00
298,298,9,10,91,27.942830403147397,78.00957573636724,11,Address_298,"[(3, 19), (2, 12), (3, 17), (5, 16)]",2024-11-04 09:00:00
299,299,1,5,1298,27.91688093999423,78.13029842602809,11,Address_299,"[(4, 15), (3, 9), (2, 16), (3, 2)]",2024-11-04 09:00:00
300,300,9,8,1533,27.88432299960992,78.08037529435865,11,Address_300,"[(1, 9), (4, 12)]",2024-11-04 09:00:00
301,301,9,5,1310,26.452093607214998,89.60803196558976,12,Address_301,"[(1, 13), (2, 3)]",2024-11-04 09:00:00
302,302,9,7,106,26.50710285457353,89.52975309273023,12,Address_302,"[(3, 10), (3, 4), (4, 14), (3, 3), (2, 13)]",2024-11-04 09:00:00
303,303,9,9,2262,26.45826004115342,89.4339162350144,12,Address_303,"[(3, 7)]",2024-11-04 09:00:00
304,304,8,2,1069,26.499807777478765,89.54798685339556,12,Address_304,"[(4, 5)]",2024-11-04 09:00:00
305,305,1,6,109,26.50867224188924,89.54014390555632,12,Address_305,"[(4, 6), (1, 2), (3, 16)]",2024-11-04 09:00:00
306,306,8,6,1548,26.542396498593895,89.52707784156308,12,Address_306,"[(3, 17), (4, 5), (5, 16), (1, 11)]",2024-11-04 09:00:00
307,307,9,6,341,26.483266316261542,89.52994838744182,12,Address_307,"[(3, 18), (3, 8), (2, 9), (4, 9), (3, 16), (1, 9)]",2024-11-04 09:00:00
308,308,1,5,2030,26.506546788871084,89.52218804843469,12,Address_308,"[(1, 12), (1, 10), (5, 20), (5, 6), (3, 13)]",2024-11-04 09:00:00
309,309,8,8,1062,26.47660742322441,89.55616332398719,12,Address_309,"[(2, 20)]",2024-11-04 09:00:00
310,310,1,5,2263,26.44046359096547,89.45788351934532,12,Address_310,"[(1, 12), (3, 13), (5, 3), (1, 14), (4, 9), (2, 16)]",2024-11-04 09:00:00
311,311,9,10,2263,26.405899624047784,89.5214544866791,12,Address_311,"[(5, 18), (1, 9), (1, 8)]",2024-11-04 09:00:00
312,312,9,9,584,26.481724906123645,89.52578153940453,12,Address_312,"[(5, 15), (1, 19), (2, 10), (4, 9), (4, 14)]",2024-11-04 09:00:00
313,313,8,10,1788,26.57455746709813,89.51284113630282,12,Address_313,"[(5, 7), (4, 10)]",2024-11-04 09:00:00
314,314,9,4,1068,26.44544689518965,89.5228962122211,12,Address_314,"[(2, 8), (2, 6), (5, 19), (4, 7), (5, 3)]",2024-11-04 09:00:00
315,315,8,7,1550,26.51401700154133,89.51425252994937,12,Address_315,"[(4, 1), (5, 12), (3, 14)]",2024-11-04 09:00:00
316,316,1,6,345,26.535537982729256,89.54084219905235,12,Address_316,"[(5, 9)]",2024-11-04 09:00:00
317,317,8,8,1067,26.468976236575767,89.53286178666478,12,Address_317,"[(2, 15), (5, 1), (5, 4), (2, 18), (4, 16), (3, 11)]",2024-11-04 09:00:00
318,318,8,8,1541,26.51088505430197,89.47942542848762,12,Address_318,"[(1, 19), (1, 15), (5, 17), (3, 13), (5, 3), (5, 4)]",2024-11-04 09:00:00
319,319,8,5,2028,26.483626614261382,89.51879660616228,12,Address_319,"[(1, 5), (5, 9), (1, 11), (2, 13), (4, 2)]",2024-11-04 09:00:00
320,320,9,1,1545,26.444986813429402,89.5265342397595,12,Address_320,"[(1, 6), (4, 19)]",2024-11-04 09:00:00
321,321,8,7,2263,26.479959721648523,89.55655820307592,12,Address_321,"[(4, 15), (3, 15), (3, 17), (1, 20), (3, 11)]",2024-11-04 09:00:00
322,322,8,2,2263,26.454818851429515,89.49426179874644,12,Address_322,"[(1, 13), (4, 13), (3, 11), (3, 16), (2, 12), (4, 14)]",2024-11-04 09:00:00
323,323,1,2,343,26.44972798012548,89.57390128101878,12,Address_323,"[(3, 18), (1, 16)]",2024-11-04 09:00:00
324,324,8,2,1306,26.48030427431151,89.52034731018648,12,Address_324,"[(4, 3), (3, 3)]",2024-11-04 09:00:00
325,325,1,8,1781,26.51262953735241,89.582147696527,12,Address_325,"[(5, 18), (2, 1)]",2024-11-04 09:00:00
326,326,9,7,109,26.406933428436364,89.46890338625398,12,Address_326,"[(5, 15), (4, 7), (2, 11), (5, 8), (5, 17)]",2024-11-04 09:00:00
327,327,9,1,2261,26.492948236218904,89.51952079332754,12,Address_327,"[(5, 20), (2, 19)]",2024-11-04 09:00:00
328,328,1,9,829,26.48319317908599,89.51917874654845,12,Address_328,"[(2, 3), (1, 3), (1, 17), (1, 18)]",2024-11-04 09:00:00
329,329,9,5,1307,26.465125981052477,89.57373249857906,12,Address_329,"[(5, 4), (5, 7)]",2024-11-04 09:00:00
330,330,8,3,581,26.47936332306422,89.56126254414221,12,Address_330,"[(2, 12)]",2024-11-04 09:00:00
331,331,10,8,1558,25.45824960928639,81.95835730590454,13,Address_331,"[(3, 19), (3, 5)]",2024-11-04 09:00:00
332,332,10,9,1078,25.450813204282166,81.78848200732767,13,Address_332,"[(5, 17), (3, 20)]",2024-11-04 09:00:00
333,333,10,3,2273,25.34664733309444,81.74293461575887,13,Address_333,"[(4, 18)]",2024-11-04 09:00:00
334,334,10,6,2037,25.553561484567062,81.87724285017296,13,Address_334,"[(5, 7)]",2024-11-04 09:00:00
335,335,10,9,1072,25.46490358523926,81.7137947985017,13,Address_335,"[(2, 16), (5, 5), (3, 6), (1, 1), (4, 3)]",2024-11-04 09:00:00
336,336,10,8,833,25.44800590058908,81.8388644137354,13,Address_336,"[(1, 17), (5, 6), (2, 3), (1, 5), (5, 16)]",2024-11-04 09:00:00
337,337,10,2,1320,25.416713544796938,81.89036125820945,13,Address_337,"[(2, 19), (1, 5)]",2024-11-04 09:00:00
338,338,10,6,352,25.506651432448265,81.79415176095561,13,Address_338,"[(5, 19), (4, 13), (1, 2), (4, 5), (3, 15)]",2024-11-04 09:00:00
339,339,10,1,1078,25.44163773221514,81.92575316695942,13,Address_339,"[(3, 16)]",2024-11-04 09:00:00
340,340,10,2,1317,25.485144648788786,81.76519812224369,13,Address_340,"[(1, 1), (5, 8), (5, 5), (2, 18), (2, 1)]",2024-11-04 09:00:00
341,341,10,3,1073,25.527312378931995,81.77274749729649,13,Address_341,"[(2, 15), (2, 19), (3, 19)]",2024-11-04 09:00:00
342,342,10,10,2272,25.461299894240806,81.86292164581153,13,Address_342,"[(2, 13)]",2024-11-04 09:00:00
343,343,10,9,1315,25.462594621301513,81.86785112947094,13,Address_343,"[(5, 11), (5, 5), (1, 19)]",2024-11-04 09:00:00
344,344,10,7,353,25.400758165121395,81.90632030934931,13,Address_344,"[(4, 19), (3, 20)]",2024-11-04 09:00:00
345,345,10,7,1793,25.44154459901384,81.75447914785879,13,Address_345,"[(2, 10), (2, 2), (2, 3)]",2024-11-04 09:00:00
346,346,10,5,1314,25.492590071799288,81.84885611183232,13,Address_346,"[(2, 19), (3, 11), (1, 18), (2, 11), (3, 18), (1, 4)]",2024-11-04 09:00:00
347,347,10,6,1314,25.534068562787752,81.81796849377419,13,Address_347,"[(1, 4), (4, 7)]",2024-11-04 09:00:00
348,348,10,4,1074,25.525875460459858,81.93888823802743,13,Address_348,"[(2, 11), (4, 20), (2, 17)]",2024-11-04 09:00:00
349,349,10,8,2038,25.43299291175088,81.85559178906261,13,Address_349,"[(1, 7), (1, 20), (1, 6), (4, 9), (4, 2)]",2024-11-04 09:00:00
350,350,10,2,355,25.493685591329324,81.81836363564702,13,Address_350,"[(2, 16), (1, 2), (4, 16)]",2024-11-04 09:00:00
351,351,10,6,1558,25.43128617335211,81.98315677232449,13,Address_351,"[(2, 15), (3, 6), (2, 16)]",2024-11-04 09:00:00
352,352,10,10,1792,25.517976708675224,81.92711149953513,13,Address_352,"[(5, 9), (2, 18), (2, 9), (1, 14), (3, 9), (3, 1)]",2024-11-04 09:00:00
353,353,10,9,2272,25.481188818823092,81.87475445166527,13,Address_353,"[(5, 20)]",2024-11-04 09:00:00
354,354,10,3,1796,25.46008250854066,81.94108185262083,13,Address_354,"[(4, 15)]",2024-11-04 09:00:00
355,355,10,5,2279,25.44235655158711,81.93976230883816,13,Address_355,"[(1, 20)]",2024-11-04 09:00:00
356,356,10,8,357,25.454413884116992,81.72473258708843,13,Address_356,"[(1, 4), (2, 16), (5, 3), (1, 7), (1, 15), (2, 1)]",2024-11-04 09:00:00
357,357,10,9,592,25.433945913538025,81.77831757881017,13,Address_357,"[(5, 5)]",2024-11-04 09:00:00
358,358,10,6,119,25.414105548500448,81.78667492242602,13,Address_358,"[(2, 10)]",2024-11-04 09:00:00
359,359,10,7,2280,25.403886419742232,81.86955928311515,13,Address_359,"[(1, 11), (5, 3)]",2024-11-04 09:00:00
360,360,10,2,355,25.48318603832253,81.84464495788245,13,Address_360,"[(1, 5), (2, 5), (4, 11)]",2024-11-04 09:00:00
361,361,7,4,1327,27.48933739382141,76.38924132226339,14,Address_361,"[(4, 10), (5, 11), (4, 9), (3, 10), (5, 7), (2, 11)]",2024-11-04 09:00:00
362,362,6,7,841,27.61920823295777,76.80914421114144,14,Address_362,"[(3, 5), (2, 12), (2, 12), (2, 12)]",2024-11-04 09:00:00
363,363,1,3,2048,27.73195095909433,76.65400954102682,14,Address_363,"[(3, 9), (2, 3), (2, 13), (3, 8), (5, 7), (1, 5)]",2024-11-04 09:00:00
364,364,1,4,1090,27.530776733661924,76.38037380757642,14,Address_364,"[(2, 10), (4, 13)]",2024-11-04 09:00:00
365,365,6,7,129,27.747233333327845,76.62460619679896,14,Address_365,"[(3, 10), (4, 13)]",2024-11-04 09:00:00
366,366,4,2,843,27.57179886303393,76.35398651606947,14,Address_366,"[(3, 6), (2, 18)]",2024-11-04 09:00:00
367,367,6,7,121,27.626949194420128,76.67333560933335,14,Address_367,"[(2, 7), (5, 1), (2, 13), (1, 15)]",2024-11-04 09:00:00
368,368,4,10,603,27.552569376159482,76.69863374516628,14,Address_368,"[(4, 12), (3, 4), (5, 17), (5, 17), (3, 11)]",2024-11-04 09:00:00
369,369,6,5,845,27.65129429328135,76.63149449540668,14,Address_369,"[(1, 5), (3, 2), (5, 13), (1, 11)]",2024-11-04 09:00:00
370,370,3,10,1082,27.58260265049494,76.85584127004003,14,Address_370,"[(5, 8), (2, 19), (5, 17), (5, 17), (4, 3)]",2024-11-04 09:00:00
371,371,3,7,606,27.67613348540518,76.75780807541649,14,Address_371,"[(5, 19)]",2024-11-04 09:00:00
372,372,7,3,2285,27.576417653572733,76.74969195706237,14,Address_372,"[(3, 17), (5, 6), (5, 20), (4, 19)]",2024-11-04 09:00:00
373,373,4,9,847,27.554173084583446,76.66688444601223,14,Address_373,"[(4, 15), (1, 3), (1, 17), (1, 13), (4, 16)]",2024-11-04 09:00:00
374,374,7,2,2284,27.579151687869487,76.57039344493323,14,Address_374,"[(5, 3), (4, 17), (3, 3), (4, 13), (4, 19), (2, 8)]",2024-11-04 09:00:00
375,375,7,6,363,27.73522059831651,76.46153628658641,14,Address_375,"[(3, 1), (2, 18), (2, 12), (1, 5), (2, 4)]",2024-11-04 09:00:00
376,376,7,6,1086,27.632558958178315,76.74260781964131,14,Address_376,"[(3, 4), (5, 1), (2, 2), (4, 8)]",2024-11-04 09:00:00
377,377,2,1,1809,27.5627149524898,76.80936177475591,14,Address_377,"[(3, 16)]",2024-11-04 09:00:00
378,378,2,5,2042,27.526215937079645,76.50207687396426,14,Address_378,"[(3, 2)]",2024-11-04 09:00:00
379,379,4,9,1330,27.571738601800305,76.61608716030503,14,Address_379,"[(3, 20), (2, 15), (3, 11), (3, 12)]",2024-11-04 09:00:00
380,380,2,5,1084,27.470136016664142,76.74581750784283,14,Address_380,"[(2, 7), (3, 1), (4, 13), (1, 7), (2, 6), (2, 11)]",2024-11-04 09:00:00
381,381,3,7,844,27.553497229415417,76.57699384344392,14,Address_381,"[(2, 4), (3, 11), (4, 6), (3, 5)]",2024-11-04 09:00:00
382,382,2,2,1566,27.5952661980669,76.61280542548171,14,Address_382,"[(3, 18)]",2024-11-04 09:00:00
383,383,4,5,1084,27.689732978911344,76.63052179188645,14,Address_383,"[(1, 8), (5, 14)]",2024-11-04 09:00:00
384,384,2,6,1330,27.48263473994753,76.50357354068112,14,Address_384,"[(5, 13), (4, 5)]",2024-11-04 09:00:00
385,385,3,5,365,27.57334817624758,76.59194504353219,14,Address_385,"[(5, 20), (2, 2), (1, 9), (4, 1), (4, 20)]",2024-11-04 09:00:00
386,386,3,3,1804,27.736164883562843,76.77234258004233,14,Address_386,"[(2, 5), (5, 17), (2, 1)]",2024-11-04 09:00:00
387,387,4,9,845,27.556715820383285,76.60216753687821,14,Address_387,"[(3, 16), (1, 17), (3, 6), (1, 4)]",2024-11-04 09:00:00
388,388,1,10,1570,27.701400712944995,76.72255572022077,14,Address_388,"[(1, 12), (3, 15), (3, 2)]",2024-11-04 09:00:00
389,389,6,2,1810,27.575458164214186,76.82335356794397,14,Address_389,"[(4, 20), (1, 20)]",2024-11-04 09:00:00
